EDA,TEMP,HR, IBI,EDA,TEMP,HR, IBI,EDA,TEMP,HR, IBI
0.012814,21.69,133.75,0.359391,0.014097,22.11,158.35,0.359391,0.015378,22.33,98.55,0.390643
0.012814,21.65,133.86,0.484397,0.012816,22.11,159.33,0.359391,0.015378,22.31,98.33,0.625029
0.012814,21.65,134.0,0.500023,0.012816,22.11,160.27,0.359391,0.015378,22.31,99.36,0.578151
0.011533,21.65,134.13,0.453146,0.012816,22.11,160.61,0.32814,0.014096,22.31,103.3,0.609403
0.011533,21.65,134.25,0.593777,0.012816,22.11,160.83,0.359391,0.014096,22.31,106.92,0.65628
0.010251,21.67,134.12,0.453146,0.012816,22.07,161.04,0.343766,0.012815,22.29,111.12,0.734409
0.011533,21.67,133.96,0.421894,0.011534,22.07,161.27,0.312514,0.014096,22.29,113.96,0.671906
0.00897,21.67,133.81,0.421894,0.012816,22.07,161.48,0.375017,0.012815,22.29,111.56,0.65628
0.007688,21.67,133.68,0.390643,0.011534,22.07,161.64,0.421894,0.012815,22.29,112.82,0.687531
0.007688,21.67,133.48,0.43752,0.011534,22.11,161.76,0.375017,0.012815,22.29,110.59,0.625029
0.007688,21.67,133.3,0.484397,0.010253,22.11,161.9,0.640654,0.011533,22.29,111.67,0.640654
0.007688,21.67,133.19,0.453146,0.008971,22.11,162.0,0.734409,0.011533,22.29,109.65,0.531274
0.006407,21.67,132.78,0.609403,0.008971,22.11,162.09,0.5469,0.010252,22.29,110.5,0.609403
0.006407,21.67,132.42,0.515649,0.008971,22.09,162.21,0.5469,0.010252,22.27,112.15,0.687531
0.006407,21.67,132.09,0.578151,0.007689,22.09,162.32,0.562526,0.00897,22.27,113.68,0.65628
0.007688,21.67,131.74,0.593777,0.006408,22.09,162.6,0.43752,0.007689,22.27,115.14,0.718783
0.006407,21.67,131.42,0.718783,0.006408,22.09,162.78,0.562526,0.007689,22.27,117.75,0.593777
0.006407,21.65,131.11,0.718783,0.007689,22.09,162.89,0.562526,0.007689,22.27,119.03,0.593777
0.006407,21.65,130.76,0.703157,0.006408,22.09,163.0,0.5469,0.007689,22.27,120.24,0.609403
0.006407,21.65,130.46,0.687531,0.006408,22.09,163.05,0.421894,0.006407,22.27,120.28,0.640654
0.006407,21.65,130.15,0.76566,0.006408,22.09,163.07,0.484397,0.007689,22.27,120.3,0.65628
0.006407,21.67,129.83,0.578151,0.005126,22.07,163.05,0.562526,0.006407,22.27,120.32,0.703157
0.006407,21.67,129.5,0.65628,0.006408,22.07,163.02,0.5469,0.007689,22.27,122.12,0.531274
0.006407,21.67,129.16,0.43752,0.006408,22.07,162.91,0.562526,0.006407,22.27,124.12,0.593777
0.003844,21.67,128.84,0.468771,0.003845,22.07,162.77,0.421894,0.006407,22.27,126.02,0.578151
0.003844,21.67,128.56,0.421894,0.006408,22.09,162.69,0.453146,0.006407,22.27,127.87,0.687531
0.003844,21.67,128.22,0.453146,0.006408,22.09,162.63,0.453146,0.006407,22.27,129.65,0.593777
0.003844,21.67,127.85,0.640654,0.005126,22.09,162.57,0.609403,0.006407,22.27,131.36,0.734409
0.003844,21.67,127.46,0.640654,0.005126,22.09,162.5,0.453146,0.006407,22.27,132.98,0.5469
0.003844,21.65,127.08,0.625029,0.005126,22.11,162.45,0.484397,0.006407,22.29,134.51,0.640654
0.003844,21.65,126.7,0.625029,0.005126,22.11,162.44,0.609403,0.006407,22.29,135.98,0.578151
0.006407,21.65,126.27,0.687531,0.005126,22.11,162.43,0.578151,0.006407,22.29,137.43,0.593777
0.003844,21.65,125.85,0.703157,0.003845,22.11,162.46,0.515649,0.005126,22.29,138.38,0.609403
0.005126,21.67,125.4,0.65628,0.003845,22.09,162.51,0.531274,0.006407,22.27,139.0,0.609403
0.005126,21.67,124.96,0.625029,0.002563,22.09,162.54,0.5469,0.005126,22.27,139.57,0.671906
0.005126,21.67,124.53,0.671906,0.002563,22.09,162.6,0.515649,0.005126,22.27,140.15,0.625029
0.005126,21.67,124.14,0.671906,0.002563,22.09,162.7,0.406269,0.005126,22.27,139.36,0.671906
0.003844,21.65,123.74,0.593777,0.002563,22.09,162.77,0.562526,0.003844,22.25,138.61,0.671906
0.005126,21.65,123.31,0.65628,0.002563,22.09,162.83,0.625029,0.003844,22.25,137.9,0.640654
0.005126,21.65,122.75,0.640654,0.002563,22.09,162.92,0.65628,0.006407,22.25,137.2,0.593777
0.003844,21.65,122.2,0.578151,0.003845,22.09,163.02,0.562526,0.005126,22.25,136.53,0.640654
0.002563,21.67,121.85,0.640654,0.005126,22.09,164.03,0.531274,0.005126,22.15,136.58,0.562526
0.003844,21.67,122.48,0.703157,0.005126,22.09,165.97,0.531274,0.006407,22.15,137.22,0.640654
0.002563,21.67,122.0,0.734409,0.003845,22.09,167.02,0.671906,0.006407,22.15,137.1,0.687531
0.003844,21.67,122.28,0.562526,0.002563,22.09,168.9,0.5469,0.005126,22.15,136.82,0.609403
0.002563,21.69,121.58,0.625029,0.003845,22.09,169.65,0.515649,0.006407,22.21,137.67,0.609403
0.002563,21.69,121.75,0.578151,0.003845,22.09,169.52,0.5469,0.006407,22.21,137.42,0.718783
0.003844,21.69,120.93,0.625029,0.003845,22.09,169.35,0.515649,0.006407,22.21,136.88,0.609403
0.002563,21.69,120.13,0.625029,0.001282,22.09,169.15,0.562526,0.006407,22.21,137.4,0.640654
0.003844,21.73,119.33,0.515649,0.001282,22.07,168.97,0.640654,0.006407,22.25,136.67,0.609403
0.006407,21.73,118.42,0.609403,0.003845,22.07,168.87,0.531274,0.007689,22.25,137.25,0.640654
0.005126,21.73,117.53,0.625029,0.001282,22.07,168.82,0.593777,0.006407,22.25,136.77,0.609403
0.003844,21.73,116.8,0.562526,0.001282,22.07,168.77,0.531274,0.006407,22.25,137.13,0.578151
0.005126,21.75,116.03,0.65628,0.002563,22.07,168.85,0.593777,0.006407,22.13,136.58,0.687531
0.003844,21.75,115.08,0.640654,0.001282,22.07,169.1,0.453146,0.006407,22.13,136.92,0.578151
0.003844,21.75,114.15,0.625029,0.002563,22.07,169.4,0.531274,0.006407,22.13,136.6,0.640654
0.002563,21.75,113.27,0.671906,0.001282,22.07,169.62,0.515649,0.006407,22.13,137.15,0.65628
0.002563,21.73,112.42,0.734409,0.002563,22.09,169.85,0.609403,0.006407,22.15,137.48,0.671906
0.002563,21.73,111.7,0.65628,0.002563,22.09,170.03,0.515649,0.006407,22.15,137.23,0.65628
0.001281,21.73,111.08,0.625029,0.002563,22.09,170.27,0.625029,0.006407,22.15,137.75,0.578151
0.001281,21.73,110.63,0.578151,0.002563,22.09,170.5,0.515649,0.006407,22.15,137.65,0.625029
0.002563,21.71,110.23,0.65628,0.003845,22.09,170.78,0.562526,0.006407,21.97,138.02,0.640654
0.001281,21.71,109.85,0.625029,0.002563,22.09,171.2,0.468771,0.006407,21.97,137.45,0.625029
0.0,21.71,109.5,0.593777,0.0,22.09,171.37,0.562526,0.003844,21.97,136.4,0.671906
0.002563,21.71,109.15,0.687531,0.001282,22.09,171.53,0.625029,0.006407,21.97,134.68,0.640654
0.002563,21.73,108.9,0.687531,0.001282,22.11,171.73,0.515649,0.006407,22.25,133.17,0.625029
0.002563,21.73,108.67,0.65628,0.002563,22.11,171.95,0.609403,0.006407,22.25,131.22,0.640654
0.002563,21.73,108.45,0.671906,0.001282,22.11,172.15,0.500023,0.005126,22.25,132.45,0.5469
0.002563,21.73,108.3,0.687531,0.001282,22.11,172.15,0.578151,0.006407,22.25,131.15,0.703157
0.002563,21.73,108.12,0.718783,0.003845,22.09,172.2,0.468771,0.005126,22.11,132.7,0.625029
0.003844,21.73,107.97,0.625029,0.002563,22.09,172.2,0.578151,0.006407,22.11,133.18,0.609403
0.003844,21.73,107.78,0.593777,0.002563,22.09,172.52,0.5469,0.005126,22.11,135.23,0.593777
0.002563,21.73,107.9,0.625029,0.002563,22.09,172.83,0.578151,0.005126,22.11,135.83,0.593777
0.002563,21.69,108.0,0.65628,0.002563,22.11,173.12,0.500023,0.005126,22.09,136.15,0.578151
0.002563,21.69,108.1,0.65628,0.002563,22.11,173.42,0.578151,0.005126,22.09,136.6,0.687531
0.002563,21.69,108.23,0.593777,0.003845,22.11,173.6,0.578151,0.005126,22.09,137.07,0.578151
0.002563,21.69,108.35,0.640654,0.003845,22.11,174.05,0.593777,0.005126,22.09,136.67,0.593777
0.002563,21.73,108.45,0.593777,0.002563,22.09,174.5,0.500023,0.005126,22.11,137.17,0.625029
0.003844,21.73,108.57,0.65628,0.002563,22.09,174.92,0.593777,0.005126,22.11,137.67,0.625029
0.005126,21.73,108.67,0.609403,0.001282,22.09,175.35,0.562526,0.005126,22.11,138.88,0.562526
0.002563,21.73,108.78,0.687531,0.002563,22.09,175.75,0.578151,0.005126,22.11,140.23,0.718783
0.003844,21.69,109.03,0.5469,0.002563,22.09,176.05,0.500023,0.005126,22.15,141.58,0.609403
0.002563,21.69,109.28,0.65628,0.001282,22.09,176.37,0.562526,0.005126,22.15,141.68,0.562526
0.002563,21.69,109.57,0.578151,0.002563,22.09,176.75,0.578151,0.003844,22.15,141.58,0.625029
0.002563,21.69,109.87,0.65628,0.003845,22.09,177.2,0.515649,0.002563,22.15,141.5,0.625029
0.002563,21.71,110.17,0.609403,0.002563,22.11,177.62,0.625029,0.005126,22.21,141.42,0.625029
0.002563,21.71,110.53,0.640654,0.003845,22.11,178.05,0.468771,0.005126,22.21,141.35,0.671906
0.002563,21.71,110.93,0.625029,0.002563,22.11,178.47,0.5469,0.005126,22.21,141.27,0.578151
0.002563,21.71,111.37,0.65628,0.002563,22.11,178.95,0.609403,0.003844,22.21,141.28,0.718783
0.002563,21.73,111.82,0.578151,0.002563,22.07,179.45,0.578151,0.005126,22.11,141.3,0.625029
0.001281,21.73,112.28,0.609403,0.002563,22.07,179.75,0.515649,0.005126,22.11,141.37,0.671906
0.001281,21.73,112.8,0.718783,0.003845,22.07,180.07,0.593777,0.005126,22.11,141.4,0.609403
0.001281,21.73,113.33,0.640654,0.001282,22.07,180.3,0.500023,0.005126,22.11,141.83,0.609403
0.002563,21.75,113.88,0.718783,0.002563,22.13,180.48,0.5469,0.005126,22.09,142.0,0.609403
0.003844,21.75,113.92,0.609403,0.003845,22.13,180.6,0.578151,0.007689,22.09,141.7,0.625029
0.0,21.75,113.98,0.65628,0.002563,22.13,180.73,0.515649,0.005126,22.09,141.37,0.65628
0.0,21.75,113.7,0.671906,0.001282,22.13,180.85,0.609403,0.006407,22.09,142.27,0.593777
0.002563,21.71,113.5,0.625029,0.001282,22.09,181.02,0.515649,0.005126,22.11,143.17,0.609403
0.002563,21.71,113.35,0.625029,0.001282,22.09,181.15,0.5469,0.003844,22.11,143.92,0.609403
0.001281,21.71,113.33,0.625029,0.002563,22.09,181.33,0.562526,0.005126,22.11,144.67,0.625029
0.001281,21.71,113.32,0.625029,0.002563,22.09,181.52,0.578151,0.003844,22.11,145.45,0.5469
0.0,21.73,113.32,0.687531,0.002563,22.11,181.62,0.531274,0.003844,22.11,146.18,0.625029
0.0,21.73,113.32,0.687531,0.002563,22.11,181.85,0.578151,0.003844,22.11,146.95,0.625029
0.0,21.73,113.33,0.609403,0.002563,22.11,182.03,0.453146,0.003844,22.11,147.67,0.76566
0.0,21.73,113.4,0.687531,0.001282,22.11,182.25,0.578151,0.003844,22.11,148.42,0.640654
0.0,21.67,113.37,0.640654,0.002563,22.09,182.45,0.703157,0.003844,22.13,149.13,0.65628
0.0,21.67,113.35,0.65628,0.002563,22.09,182.67,0.687531,0.003844,22.13,149.8,0.593777
0.001281,21.67,113.12,0.640654,0.001282,22.09,182.9,0.578151,0.002563,22.13,150.93,0.734409
0.0,21.67,113.48,0.625029,0.002563,22.09,183.15,0.5469,0.003844,22.13,150.92,0.718783
0.001281,21.69,113.82,0.65628,0.001282,22.11,183.55,0.531274,0.003844,22.19,152.25,0.5469
0.002563,21.69,114.18,0.593777,0.002563,22.11,183.9,0.562526,0.003844,22.19,152.22,0.65628
0.002563,21.69,114.57,0.671906,0.001282,22.11,184.15,0.562526,0.003844,22.19,153.2,0.5469
0.001281,21.69,114.83,0.640654,0.001282,22.11,184.4,0.5469,0.003844,22.19,153.43,0.671906
0.0,21.69,115.17,0.640654,0.001282,22.09,184.65,0.625029,0.002563,22.21,153.93,0.609403
0.001281,21.69,115.5,0.578151,0.002563,22.09,184.73,0.562526,0.002563,22.21,153.53,0.593777
0.001281,21.69,115.82,0.65628,0.001282,22.09,184.73,0.609403,0.002563,22.21,153.8,0.625029
0.001281,21.69,116.07,0.609403,0.001282,22.09,184.75,0.5469,0.002563,22.21,153.1,0.562526
0.001281,21.69,116.4,0.609403,0.002563,22.11,184.77,0.578151,0.002563,22.21,152.65,0.562526
0.003844,21.69,116.63,0.640654,0.002563,22.11,184.78,0.515649,0.003844,22.21,152.85,0.609403
0.0,21.69,116.83,0.671906,0.002563,22.11,184.78,0.500023,0.002563,22.21,152.28,0.65628
0.0,21.69,116.92,0.578151,0.002563,22.11,184.77,0.593777,0.002563,22.21,152.33,0.609403
0.001281,21.69,117.1,0.640654,0.002563,22.09,184.72,0.468771,0.003844,22.19,151.93,0.609403
0.0,21.69,117.25,0.609403,0.002563,22.09,184.53,0.5469,0.005126,22.19,151.98,0.609403
0.0,21.69,117.35,0.640654,0.002563,22.09,184.82,0.562526,0.002563,22.19,151.33,0.578151
0.0,21.69,117.47,0.625029,0.001282,22.09,185.13,0.515649,0.003844,22.19,151.32,0.593777
0.0,21.67,117.57,0.65628,0.001282,22.09,185.42,0.593777,0.002563,22.15,150.7,0.609403
0.0,21.67,117.63,0.625029,0.002563,22.09,185.7,0.484397,0.003844,22.15,150.95,0.578151
0.002563,21.67,117.68,0.734409,0.001282,22.09,186.05,0.5469,0.002563,22.15,150.22,0.625029
0.002563,21.67,117.63,0.640654,0.001282,22.09,186.6,0.5469,0.005126,22.15,150.32,0.578151
0.001281,21.75,117.78,0.671906,0.002563,22.13,187.1,0.531274,0.003844,22.13,149.3,0.609403
0.002563,21.75,117.9,0.65628,0.002563,22.13,187.6,0.578151,0.003844,22.13,147.87,0.625029
0.001281,21.75,118.02,0.609403,0.002563,22.13,187.8,0.5469,0.003844,22.13,146.48,0.593777
0.001281,21.75,117.98,0.65628,0.003845,22.13,188.03,0.515649,0.002563,22.13,145.18,0.593777
0.001281,21.73,117.9,0.593777,0.003845,22.11,188.32,0.578151,0.003844,22.15,143.82,0.593777
0.001281,21.73,117.85,0.640654,0.001282,22.11,188.57,0.562526,0.005126,22.15,142.43,0.609403
0.001281,21.73,117.77,0.500023,0.002563,22.11,188.8,0.484397,0.005126,22.15,141.05,0.593777
0.0,21.73,117.68,0.671906,0.002563,22.11,188.87,0.578151,0.002563,22.15,139.8,0.609403
0.0,21.69,117.78,0.703157,0.002563,22.09,188.97,0.515649,0.002563,22.17,138.4,0.609403
0.001281,21.69,117.88,0.718783,0.003845,22.09,189.12,0.515649,0.006407,22.17,137.02,0.609403
0.0,21.69,117.92,0.640654,0.002563,22.09,189.25,0.531274,0.003844,22.17,135.7,0.609403
0.0,21.69,117.97,0.718783,0.002563,22.09,189.2,0.640654,0.003844,22.17,134.25,0.609403
0.0,21.69,117.92,0.640654,0.003845,22.11,189.3,0.500023,0.002563,22.17,132.75,0.640654
0.0,21.69,117.88,0.640654,0.001282,22.11,189.35,0.5469,0.003844,22.17,131.22,0.593777
0.0,21.69,117.8,0.640654,0.0,22.11,189.4,0.578151,0.001281,22.17,129.68,0.578151
0.0,21.69,117.77,0.703157,0.001282,22.11,189.37,0.468771,0.003844,22.17,128.12,0.531274
0.002563,23.45,117.75,0.640654,0.001282,22.11,189.35,0.609403,0.003844,22.19,126.55,0.625029
0.0,23.45,117.78,0.625029,0.001282,22.11,189.27,0.531274,0.003844,22.19,124.93,0.578151
0.001281,23.45,117.78,0.65628,0.001282,22.11,189.2,0.562526,0.003844,22.19,123.33,0.609403
0.002563,23.45,117.78,0.609403,0.001282,22.11,189.08,0.5469,0.002563,22.19,121.67,0.578151
0.002563,22.01,117.75,0.734409,0.002563,22.09,188.93,0.578151,0.003844,22.19,120.07,0.609403
0.001281,22.01,117.72,0.625029,0.002563,22.09,188.97,0.515649,0.003844,22.19,118.37,0.609403
0.001281,22.01,117.68,0.687531,0.001282,22.09,189.02,0.562526,0.003844,22.19,116.65,0.625029
0.002563,22.01,117.67,0.593777,0.002563,22.09,189.13,0.578151,0.003844,22.19,115.9,0.640654
0.001281,21.95,117.68,0.65628,0.002563,22.11,189.27,0.500023,0.003844,22.13,115.72,0.609403
0.003844,21.95,118.2,0.593777,0.001282,22.11,189.53,0.562526,0.002563,22.13,116.02,0.609403
0.001281,21.95,118.7,0.718783,0.0,22.11,189.78,0.531274,0.003844,22.13,116.77,0.750034
0.0,21.95,119.62,0.609403,0.001282,22.11,190.03,0.562526,0.003844,22.13,117.55,0.812537
0.0,22.21,120.47,0.625029,0.002563,22.11,190.25,0.515649,0.003844,22.09,118.43,0.578151
0.0,22.21,121.33,0.65628,0.0,22.11,190.52,0.515649,0.003844,22.09,119.48,0.640654
0.001281,22.21,122.23,0.625029,0.001282,22.11,190.72,0.625029,0.003844,22.09,120.53,0.687531
0.001281,22.21,123.15,0.640654,0.001282,22.11,190.9,0.531274,0.002563,22.09,121.48,0.609403
0.001281,21.97,124.07,0.640654,0.001282,22.09,191.13,0.5469,0.005126,22.15,122.5,0.65628
0.001281,21.97,124.33,0.640654,0.0,22.09,191.2,0.531274,0.003844,22.15,123.47,0.671906
0.0,21.97,124.2,0.687531,0.001282,22.09,191.28,0.562526,0.005126,22.15,124.43,0.640654
0.003844,21.97,124.82,0.609403,0.002563,22.09,191.38,0.562526,0.005126,22.15,125.43,0.578151
0.001281,22.01,125.0,0.640654,0.001282,22.09,191.5,0.531274,0.003844,22.27,126.37,0.531274
0.002563,22.01,125.2,0.65628,0.002563,22.09,191.58,0.562526,0.002563,22.27,127.35,0.76566
0.002563,22.01,125.55,0.687531,0.002563,22.09,191.62,0.515649,0.002563,22.27,128.3,0.562526
0.002563,22.01,125.3,0.640654,0.001282,22.09,191.63,0.625029,0.002563,22.27,129.32,0.609403
0.002563,22.01,125.05,0.640654,0.001282,22.09,191.48,0.562526,0.002563,22.19,130.18,0.65628
0.001281,22.01,124.62,0.671906,0.0,22.09,191.67,0.500023,0.003844,22.19,131.1,0.593777
0.001281,22.01,124.18,0.718783,0.001282,22.09,191.88,0.562526,0.002563,22.19,131.92,0.640654
0.0,22.01,123.78,0.578151,0.001282,22.09,192.13,0.562526,0.002563,22.19,132.67,0.703157
0.0,21.95,123.42,0.640654,0.0,22.11,192.38,0.593777,0.002563,22.17,134.07,0.578151
0.001281,21.95,123.03,0.593777,0.002563,22.11,192.62,0.468771,0.002563,22.17,135.48,0.671906
0.001281,21.95,122.67,0.703157,0.001282,22.11,192.85,0.609403,0.002563,22.17,136.85,0.625029
0.001281,21.95,122.3,0.65628,0.001282,22.11,193.13,0.531274,0.002563,22.17,138.32,0.734409
0.001281,21.99,121.82,0.687531,0.0,22.11,193.37,0.562526,0.002563,22.33,139.95,0.65628
0.0,21.99,121.38,0.640654,0.001282,22.11,193.57,0.578151,0.002563,22.33,141.62,0.671906
0.002563,21.99,120.98,0.671906,0.001282,22.11,193.77,0.484397,0.002563,22.33,142.35,0.609403
0.001281,21.99,120.62,0.562526,0.0,22.11,193.97,0.578151,0.002563,22.33,143.35,0.625029
0.001281,21.91,120.2,0.640654,0.0,22.13,194.15,0.578151,0.002563,22.13,144.07,0.578151
0.003844,21.91,119.82,0.625029,0.002563,22.13,194.3,0.484397,0.003844,22.13,144.82,0.5469
0.001281,21.91,119.47,0.609403,0.0,22.13,194.38,0.593777,0.002563,22.13,146.0,0.65628
0.001281,21.91,119.15,0.625029,0.002563,22.13,194.45,0.5469,0.002563,22.13,147.25,0.578151
0.0,22.25,119.02,0.687531,0.0,22.09,194.67,0.5469,0.002563,22.09,148.5,0.609403
0.001281,22.25,118.52,0.593777,0.002563,22.09,194.85,0.578151,0.002563,22.09,149.77,0.687531
0.002563,22.25,118.07,0.640654,0.001282,22.09,195.03,0.500023,0.003844,22.09,151.08,0.671906
0.001281,22.25,117.53,0.578151,0.0,22.09,195.27,0.671906,0.002563,22.09,152.48,0.562526
0.0,22.07,116.93,0.65628,0.001282,22.11,195.5,0.531274,0.003844,22.23,153.82,0.718783
0.0,22.07,116.32,0.640654,0.001282,22.11,195.75,0.515649,0.003844,22.23,154.98,0.640654
0.0,22.07,115.72,0.609403,0.001282,22.11,195.8,0.5469,0.002563,22.23,156.12,0.609403
0.0,22.07,115.13,0.65628,0.001282,22.11,195.82,0.5469,0.001281,22.23,157.13,0.718783
0.001281,22.29,114.62,0.671906,0.002563,22.13,195.6,0.500023,0.003844,22.27,158.03,0.640654
0.002563,22.29,114.08,0.609403,0.0,22.13,195.38,0.593777,0.003844,22.27,158.92,0.640654
0.0,22.29,113.58,0.625029,0.0,22.13,195.2,0.531274,0.002563,22.27,159.78,0.65628
0.001281,22.29,113.15,0.671906,0.0,22.13,194.93,0.531274,0.003844,22.27,160.65,0.640654
0.002563,22.17,112.48,0.65628,0.0,22.13,194.62,0.531274,0.002563,22.23,161.45,0.625029
0.001281,22.17,111.92,0.593777,0.001282,22.13,194.3,0.484397,0.002563,22.23,162.27,0.703157
0.001281,22.17,111.42,0.593777,0.001282,22.13,194.0,0.640654,0.002563,22.23,163.0,0.625029
0.001281,22.17,110.88,0.687531,0.0,22.13,193.92,0.531274,0.002563,22.23,163.73,0.609403
0.001281,22.53,110.43,0.578151,0.001282,22.15,193.82,0.593777,0.002563,22.19,164.42,0.671906
0.0,22.53,109.93,0.65628,0.0,22.15,193.78,0.43752,0.003844,22.19,165.08,0.687531
0.0,22.53,109.5,0.625029,0.0,22.15,193.78,0.640654,0.002563,22.19,165.75,0.640654
0.0,22.53,108.98,0.65628,0.001282,22.15,193.72,0.484397,0.001281,22.19,166.45,0.609403
0.0,22.01,108.45,0.671906,0.001282,22.15,193.63,0.453146,0.002563,22.21,167.3,0.734409
0.0,22.01,107.87,0.578151,0.0,22.15,193.78,0.609403,0.002563,22.21,168.45,0.625029
0.0,22.01,107.32,0.640654,0.0,22.15,193.93,0.609403,0.003844,22.21,169.52,0.640654
0.001281,22.01,106.77,0.625029,0.0,22.15,194.08,0.515649,0.001281,22.21,170.43,0.734409
0.001281,21.93,106.27,0.578151,0.0,22.13,194.25,0.515649,0.002563,22.19,170.92,0.625029
0.001281,21.93,105.77,0.625029,0.0,22.13,194.42,0.578151,0.002563,22.19,171.4,0.578151
0.001281,21.93,105.27,0.593777,0.0,22.13,194.55,0.5469,0.003844,22.19,171.95,0.671906
0.001281,21.93,104.75,0.625029,0.0,22.13,194.68,0.531274,0.001281,22.19,172.47,0.609403
0.001281,22.17,104.15,0.625029,0.0,22.15,194.98,0.578151,0.001281,22.19,172.92,0.640654
0.001281,22.17,103.52,0.687531,0.001282,22.15,195.2,0.578151,0.001281,22.19,173.35,0.65628
0.001281,22.17,102.85,0.625029,0.0,22.15,195.33,0.484397,0.001281,22.19,173.05,0.578151
0.0,22.17,102.07,0.609403,0.001282,22.15,195.52,0.593777,0.001281,22.19,172.73,0.625029
0.0,21.95,101.18,0.65628,0.001282,22.11,195.68,0.531274,0.001281,22.15,172.22,0.593777
0.0,21.95,100.17,0.578151,0.0,22.11,195.87,0.578151,0.001281,22.15,171.72,0.609403
0.0,21.95,99.12,0.625029,0.001282,22.11,196.03,0.484397,0.001281,22.15,171.22,0.65628
0.0,21.95,98.03,0.65628,0.001282,22.11,196.25,0.578151,0.002563,22.15,170.83,0.734409
0.001281,21.97,96.93,0.625029,0.001282,22.11,196.45,0.531274,0.001281,22.19,170.32,0.671906
0.001281,21.97,96.48,0.687531,0.001282,22.11,196.58,0.578151,0.002563,22.19,169.82,0.703157
0.0,21.97,96.43,0.5469,0.0,22.11,196.67,0.562526,0.0,22.19,169.33,0.76566
0.001281,21.97,95.62,0.593777,0.0,22.11,196.75,0.500023,0.001281,22.19,168.82,0.609403
0.0,21.99,95.27,0.625029,0.0,22.13,196.8,0.453146,0.001281,22.15,168.4,0.65628
0.002563,21.99,94.97,0.625029,0.002563,22.13,196.75,0.578151,0.002563,22.15,168.0,0.734409
0.001281,21.99,94.67,0.65628,0.0,22.13,196.78,0.500023,0.001281,22.15,167.73,0.671906
0.0,21.99,94.38,0.65628,0.0,22.13,196.83,0.609403,0.001281,22.15,167.47,0.687531
0.0,21.95,94.17,0.625029,0.0,22.13,196.88,0.531274,0.001281,22.15,167.27,0.76566
0.0,21.95,94.15,0.687531,0.002563,22.13,196.62,0.578151,0.001281,22.15,166.95,0.687531
0.001281,21.95,94.13,0.687531,0.0,22.13,196.37,0.562526,0.001281,22.15,166.77,0.625029
0.0,21.95,94.05,0.640654,0.001282,22.13,196.1,0.515649,0.001281,22.15,166.63,0.687531
0.0,21.83,93.93,0.687531,0.0,22.13,195.85,0.5469,0.001281,22.13,166.48,0.687531
0.001281,21.83,93.88,0.5469,0.001282,22.13,195.63,0.515649,0.001281,22.13,166.28,0.65628
0.0,21.83,93.9,0.625029,0.001282,22.13,195.42,0.531274,0.001281,22.13,166.13,0.734409
0.001281,21.83,93.98,0.718783,0.001282,22.13,195.2,0.531274,0.002563,22.13,165.83,0.593777
0.001281,21.81,94.08,0.578151,0.003845,22.13,194.95,0.609403,0.001281,22.03,165.35,0.65628
0.001281,21.81,94.25,0.593777,0.001282,22.13,194.6,0.5469,0.002563,22.03,164.85,0.640654
0.002563,21.81,94.45,0.640654,0.0,22.13,194.27,0.500023,0.003844,22.03,165.35,0.625029
0.0,21.81,94.63,0.65628,0.0,22.13,193.93,0.515649,0.003844,22.03,165.63,0.703157
