EDA,TEMP,HR, IBI,EDA,TEMP,HR, IBI,EDA,TEMP,HR, IBI
0.0205,22.41,77.76,0.625029,0.017939,22.11,100.97,0.515649,0.019219,21.81,142.84,0.578151
0.019219,22.41,77.87,0.640654,0.017939,22.11,101.18,0.484397,0.017938,21.81,142.76,0.406269
0.019219,22.41,77.95,0.625029,0.016657,22.11,101.38,0.562526,0.019219,21.81,142.67,0.531274
0.019219,22.41,77.95,0.625029,0.01922,22.11,101.57,0.468771,0.019219,21.81,142.55,0.453146
0.0205,22.43,77.9,0.625029,0.01922,22.15,101.76,0.515649,0.0205,21.79,142.46,0.421894
0.0205,22.43,77.86,0.593777,0.01922,22.15,101.93,0.406269,0.0205,21.79,142.36,0.390643
0.0205,22.43,77.79,0.609403,0.017939,22.15,102.09,0.468771,0.0205,21.79,142.23,0.500023
0.0205,22.43,77.73,0.593777,0.017939,22.15,102.23,0.500023,0.017938,21.79,142.16,0.515649
0.019219,22.47,77.62,0.640654,0.01922,22.09,102.42,0.5469,0.017938,21.79,142.04,0.468771
0.017938,22.47,77.54,0.593777,0.01922,22.09,102.59,0.640654,0.0205,21.79,141.93,0.453146
0.0205,22.47,77.38,0.687531,0.01922,22.09,102.74,0.484397,0.0205,21.79,141.28,0.578151
0.0205,22.47,77.25,0.718783,0.017939,22.09,102.96,0.484397,0.0205,21.79,139.92,0.500023
0.0205,22.55,77.14,0.687531,0.016657,22.13,103.12,0.468771,0.0205,21.81,139.22,0.500023
0.0205,22.55,77.06,0.578151,0.01922,22.13,103.26,0.531274,0.017938,21.81,137.96,0.468771
0.019219,22.55,77.14,0.65628,0.01922,22.13,103.39,0.32814,0.019219,21.81,137.59,0.484397
0.016656,22.55,77.19,0.640654,0.01922,22.13,103.5,0.453146,0.019219,21.81,136.4,0.531274
0.021781,23.83,77.25,0.640654,0.01922,22.09,103.57,0.609403,0.0205,21.79,136.23,0.453146
0.016656,23.83,77.35,0.65628,0.017939,22.09,103.59,0.468771,0.0205,21.79,135.41,0.375017
0.019219,23.83,77.42,0.671906,0.01922,22.09,103.56,0.5469,0.019219,21.79,134.53,0.484397
0.021781,23.83,77.5,0.687531,0.01922,22.09,103.57,0.484397,0.017938,21.79,134.96,0.390643
0.017938,25.51,77.53,0.703157,0.01922,22.11,103.56,0.359391,0.019219,21.81,135.63,0.734409
0.023063,25.51,77.55,0.781286,0.017939,22.11,103.55,0.421894,0.0205,21.81,136.41,0.671906
0.021781,25.51,77.58,0.781286,0.017939,22.11,103.53,0.484397,0.0205,21.81,137.69,0.687531
0.016656,25.51,77.6,0.796911,0.016657,22.11,103.5,0.453146,0.0205,21.81,138.93,0.687531
0.019219,23.81,77.0,0.843789,0.01922,22.09,104.37,0.343766,0.019219,21.79,140.4,0.687531
0.0205,23.81,76.8,0.781286,0.020501,22.09,105.07,0.562526,0.019219,21.79,142.33,0.671906
0.0205,23.81,77.38,0.687531,0.01922,22.09,105.63,0.390643,0.0205,21.79,143.73,0.625029
0.019219,23.81,76.77,0.687531,0.01922,22.09,106.25,0.421894,0.0205,21.79,146.2,0.703157
0.017938,23.41,77.28,0.687531,0.017939,22.11,106.82,0.359391,0.0205,21.81,147.3,0.671906
0.017938,23.41,77.85,0.750034,0.01922,22.11,107.52,0.406269,0.017938,21.81,148.8,0.609403
0.019219,23.41,78.1,0.750034,0.01922,22.11,107.33,0.32814,0.017938,21.81,150.3,0.625029
0.019219,23.41,78.4,0.890666,0.017939,22.11,107.02,0.390643,0.017938,21.81,151.82,0.671906
0.021781,22.61,78.77,0.703157,0.017939,22.11,106.63,0.406269,0.0205,21.79,153.28,0.625029
0.019219,22.61,79.08,0.734409,0.01922,22.11,106.27,0.468771,0.0205,21.79,154.78,0.65628
0.017938,22.61,79.4,0.76566,0.01922,22.11,105.95,0.453146,0.017938,21.79,156.23,0.65628
0.017938,22.61,79.58,0.703157,0.01922,22.11,105.63,0.375017,0.017938,21.79,157.68,0.65628
0.019219,22.91,79.77,0.750034,0.01922,22.11,105.42,0.421894,0.019219,21.79,159.07,0.640654
0.019219,22.91,79.97,0.812537,0.016657,22.11,105.18,0.515649,0.0205,21.79,160.47,0.671906
0.019219,22.91,80.15,0.640654,0.017939,22.11,105.05,0.468771,0.0205,21.79,161.83,0.531274
0.0205,22.91,80.35,0.750034,0.016657,22.11,104.9,0.406269,0.019219,21.79,161.08,0.671906
0.0205,22.61,80.47,0.750034,0.01922,22.11,104.9,0.531274,0.019219,21.79,160.3,0.687531
0.017938,22.61,80.57,0.750034,0.01922,22.11,104.85,0.500023,0.019219,21.79,159.5,0.859414
0.019219,22.61,80.65,0.703157,0.01922,22.11,104.78,0.406269,0.0205,21.79,159.82,0.750034
0.019219,22.61,80.75,0.76566,0.017939,22.11,104.73,0.359391,0.0205,21.79,159.75,0.843789
0.0205,23.03,80.9,0.734409,0.017939,22.09,104.65,0.343766,0.0205,21.79,159.88,0.65628
0.0205,23.03,81.05,0.593777,0.01922,22.09,104.55,0.375017,0.019219,21.79,160.02,0.734409
0.017938,23.03,81.15,0.687531,0.016657,22.09,104.42,0.32814,0.016656,21.79,159.93,0.65628
0.0205,23.03,81.27,0.687531,0.020501,22.09,104.35,0.421894,0.0205,21.79,159.9,0.609403
0.019219,22.61,81.35,0.781286,0.01922,22.11,104.27,0.468771,0.0205,21.79,159.87,0.640654
0.0205,22.61,81.42,0.562526,0.01922,22.11,104.22,0.343766,0.0205,21.79,159.82,0.609403
0.0205,22.61,81.42,0.750034,0.017939,22.11,104.22,0.5469,0.017938,21.79,159.65,0.609403
0.0205,22.61,81.42,0.625029,0.01922,22.11,104.2,0.609403,0.017938,21.79,159.85,0.578151
0.017938,22.77,81.4,0.65628,0.01922,22.11,104.18,0.687531,0.019219,21.79,159.85,0.687531
0.0205,22.77,81.45,0.687531,0.017939,22.11,104.15,0.640654,0.0205,21.79,160.33,0.500023
0.019219,22.77,81.58,0.718783,0.017939,22.11,104.1,0.32814,0.0205,21.79,160.8,0.578151
0.019219,22.77,81.77,0.76566,0.017939,22.11,104.03,0.453146,0.023063,21.79,161.33,0.578151
0.019219,22.63,82.07,0.796911,0.017939,22.13,103.93,0.312514,0.019219,21.77,161.93,0.703157
0.016656,22.63,82.38,0.687531,0.01922,22.13,103.87,0.390643,0.019219,21.77,162.52,0.718783
0.021781,22.63,82.72,0.734409,0.020501,22.13,103.78,0.453146,0.0205,21.77,163.12,0.734409
0.0205,22.63,82.95,0.703157,0.01922,22.13,103.73,0.359391,0.0205,21.77,163.97,0.703157
0.021781,22.81,83.23,0.734409,0.017939,22.13,103.83,0.421894,0.019219,21.79,164.88,0.687531
0.019219,22.81,83.52,0.734409,0.017939,22.13,103.98,0.453146,0.019219,21.79,165.47,0.703157
0.019219,22.81,83.82,0.734409,0.017939,22.13,104.15,0.375017,0.017938,21.79,166.08,0.718783
0.019219,22.81,84.12,0.718783,0.01922,22.13,104.3,0.421894,0.0205,21.79,166.72,0.750034
0.019219,22.57,84.53,0.671906,0.017939,22.13,104.43,0.343766,0.019219,21.79,167.33,0.734409
0.0205,22.57,84.95,0.703157,0.017939,22.13,104.7,0.32814,0.0205,21.79,167.93,0.76566
0.0205,22.57,85.42,0.640654,0.017939,22.13,104.9,0.343766,0.019219,21.79,168.58,0.671906
0.017938,22.57,86.0,0.796911,0.01922,22.13,105.12,0.312514,0.019219,21.79,169.2,0.76566
0.019219,22.59,86.58,0.625029,0.01922,22.13,105.28,0.375017,0.019219,21.77,169.9,0.687531
0.019219,22.59,87.27,0.703157,0.01922,22.13,105.45,0.890666,0.0205,21.77,170.62,0.796911
0.021781,22.59,87.93,0.781286,0.016657,22.13,105.62,1.031297,0.0205,21.77,171.77,0.796911
0.019219,22.59,88.6,0.718783,0.020501,22.13,105.73,0.921917,0.0205,21.77,173.5,0.734409
0.0205,22.57,89.27,0.703157,0.017939,22.11,105.98,0.859414,0.019219,21.79,174.73,0.718783
0.023063,22.57,89.98,0.750034,0.017939,22.11,106.28,0.98442,0.019219,21.79,176.52,0.671906
0.019219,22.57,90.65,0.734409,0.01922,22.11,106.73,0.640654,0.0205,21.79,177.57,0.703157
0.017938,22.57,91.4,0.750034,0.01922,22.11,107.22,0.406269,0.019219,21.79,179.3,0.734409
0.019219,22.61,92.1,0.76566,0.017939,22.13,107.75,0.375017,0.019219,21.79,180.17,0.671906
0.0205,22.61,92.73,0.828163,0.017939,22.13,108.32,0.32814,0.019219,21.79,181.63,0.718783
0.0205,22.61,93.38,0.703157,0.021783,22.13,108.95,0.32814,0.017938,21.79,183.22,0.671906
0.0205,22.61,94.02,0.734409,0.017939,22.13,109.52,0.812537,0.021781,21.79,183.6,0.687531
0.019219,22.63,94.45,0.750034,0.017939,22.11,110.1,0.890666,0.0205,21.79,183.73,0.65628
0.019219,22.63,94.88,0.750034,0.017939,22.11,110.65,0.890666,0.019219,21.79,183.72,0.671906
0.021781,22.63,95.27,0.796911,0.01922,22.11,111.37,1.125051,0.021781,21.79,183.08,0.65628
0.0205,22.63,95.75,0.781286,0.01922,22.11,112.05,1.015671,0.019219,21.79,182.47,0.687531
0.019219,22.59,96.18,0.796911,0.01922,22.13,112.75,0.640654,0.019219,21.79,181.73,0.687531
0.0205,22.59,96.53,0.796911,0.01922,22.13,113.48,0.76566,0.019219,21.79,181.05,0.750034
0.0205,22.59,96.88,0.76566,0.01922,22.13,114.23,0.593777,0.0205,21.79,180.42,0.76566
0.019219,22.59,97.2,0.734409,0.017939,22.13,114.97,0.359391,0.0205,21.79,179.73,0.750034
0.019219,22.61,97.6,0.734409,0.020501,22.13,115.7,0.781286,0.017938,21.97,179.08,0.828163
0.019219,22.61,97.93,0.671906,0.01922,22.13,116.43,0.671906,0.019219,21.97,178.47,0.65628
0.0205,22.61,98.23,0.750034,0.01922,22.13,117.22,0.562526,0.019219,21.97,177.88,0.750034
0.019219,22.61,98.47,0.828163,0.01922,22.13,118.0,0.406269,0.021781,21.97,177.43,0.671906
0.0205,22.61,98.6,0.750034,0.017939,22.13,118.78,0.500023,0.0205,22.05,176.95,0.625029
0.019219,22.61,98.82,0.750034,0.017939,22.13,119.55,0.812537,0.019219,22.05,176.52,0.859414
0.017938,22.61,99.2,0.796911,0.01922,22.13,120.28,0.500023,0.0205,22.05,176.1,0.640654
0.019219,22.61,99.42,0.703157,0.01922,22.13,120.9,0.468771,0.0205,22.05,175.75,0.781286
0.019219,22.61,99.68,0.687531,0.01922,22.13,121.53,0.421894,0.0205,22.07,175.42,0.65628
0.0205,22.61,100.13,0.671906,0.01922,22.13,122.17,0.484397,0.021781,22.07,175.07,0.609403
0.0205,22.61,100.55,0.796911,0.017939,22.13,122.77,0.468771,0.019219,22.07,174.68,0.625029
0.0205,22.61,100.98,0.796911,0.017939,22.13,123.37,0.468771,0.019219,22.07,176.18,0.593777
0.0205,22.57,101.45,0.890666,0.01922,22.15,123.92,0.531274,0.0205,22.11,177.75,0.578151
0.019219,22.57,102.15,0.687531,0.01922,22.15,124.48,0.32814,0.019219,22.11,179.32,0.578151
0.019219,22.57,102.87,0.750034,0.01922,22.15,125.08,0.531274,0.019219,22.11,179.77,0.671906
0.019219,22.57,103.6,0.734409,0.01922,22.15,125.67,0.578151,0.017938,22.11,180.23,0.796911
0.019219,22.61,104.28,0.781286,0.017939,22.13,126.23,0.718783,0.019219,22.13,180.68,0.593777
0.0205,22.61,104.97,0.76566,0.017939,22.13,126.77,0.671906,0.0205,22.13,181.1,0.671906
0.0205,22.61,105.68,0.750034,0.01922,22.13,127.35,0.468771,0.0205,22.13,181.75,0.593777
0.0205,22.61,106.33,0.65628,0.017939,22.13,127.82,0.375017,0.023063,22.13,182.38,0.671906
0.019219,22.59,107.03,0.76566,0.01922,22.15,128.32,0.312514,0.017938,21.99,182.97,0.65628
0.019219,22.59,107.73,0.718783,0.017939,22.15,128.8,0.406269,0.019219,21.99,183.53,0.640654
0.0205,22.59,108.5,0.687531,0.017939,22.15,129.27,0.343766,0.0205,21.99,184.22,0.65628
0.0205,22.59,109.28,0.734409,0.017939,22.15,129.7,0.32814,0.017938,21.99,184.2,0.703157
0.0205,22.57,110.03,0.687531,0.017939,22.13,130.27,0.406269,0.0205,21.97,184.15,0.687531
0.0205,22.57,110.75,0.734409,0.01922,22.13,130.82,0.43752,0.019219,21.97,183.65,0.640654
0.019219,22.57,111.42,0.750034,0.021783,22.13,131.37,0.359391,0.017938,21.97,183.15,0.65628
0.0205,22.57,112.07,0.750034,0.021783,22.13,131.97,0.32814,0.0205,21.97,182.65,0.671906
0.019219,22.55,112.58,0.640654,0.017939,22.15,132.6,0.5469,0.019219,21.97,182.1,0.671906
0.0205,22.55,113.08,0.671906,0.017939,22.15,133.2,0.890666,0.019219,21.97,181.58,0.703157
0.0205,22.55,113.62,0.703157,0.01922,22.15,133.82,0.87504,0.0205,21.97,181.07,0.687531
0.019219,22.55,114.15,0.718783,0.01922,22.15,134.38,0.343766,0.019219,21.97,180.55,0.734409
0.017938,22.59,114.72,0.640654,0.01922,22.15,134.77,0.312514,0.017938,22.09,180.08,0.703157
0.019219,22.59,115.43,0.703157,0.017939,22.15,135.12,0.515649,0.019219,22.09,180.17,0.750034
0.021781,22.59,115.55,0.734409,0.017939,22.15,135.52,0.406269,0.019219,22.09,180.23,0.718783
0.0205,22.59,115.73,0.687531,0.017939,22.15,135.92,0.484397,0.017938,22.09,180.3,0.687531
0.0205,22.59,115.85,0.718783,0.017939,22.13,136.33,0.43752,0.019219,22.11,180.4,0.718783
0.023063,22.59,115.98,0.640654,0.017939,22.13,136.62,0.390643,0.019219,22.11,180.52,0.687531
0.016656,22.59,116.07,0.687531,0.014095,22.13,136.97,0.578151,0.017938,22.11,180.33,0.703157
0.017938,22.59,116.05,0.687531,0.017939,22.13,137.35,0.359391,0.0205,22.11,180.15,0.687531
0.019219,22.53,116.05,0.734409,0.017939,22.15,137.78,0.32814,0.019219,22.07,179.92,0.671906
0.0205,22.53,115.5,0.687531,0.017939,22.15,138.23,0.76566,0.0205,22.07,179.68,0.687531
0.019219,22.53,115.08,0.812537,0.016657,22.15,138.67,0.625029,0.017938,22.07,179.43,0.687531
0.0205,22.53,114.67,0.703157,0.01922,22.15,139.07,0.43752,0.0205,22.07,178.87,0.734409
0.0205,22.53,114.28,0.718783,0.017939,22.15,139.38,0.562526,0.019219,22.09,178.25,0.718783
0.019219,22.53,113.85,0.734409,0.017939,22.15,139.67,0.859414,0.019219,22.09,177.55,0.671906
0.019219,22.53,113.32,0.734409,0.017939,22.15,139.98,1.015671,0.0205,22.09,176.9,0.76566
0.019219,22.53,112.73,0.687531,0.017939,22.15,140.28,0.312514,0.019219,22.09,176.27,0.625029
0.0205,22.57,112.22,0.703157,0.016657,22.15,140.6,0.312514,0.019219,22.09,175.8,0.703157
0.019219,22.57,111.7,0.671906,0.01922,22.15,140.88,0.98442,0.0205,22.09,175.45,0.718783
0.0205,22.57,111.15,0.703157,0.01922,22.15,141.15,0.859414,0.019219,22.09,175.05,0.734409
0.019219,22.57,111.17,0.687531,0.017939,22.15,141.47,0.953169,0.019219,22.09,174.77,0.76566
0.019219,22.55,110.62,0.687531,0.017939,22.17,141.8,0.796911,0.019219,21.77,174.52,0.781286
0.019219,22.55,111.3,0.734409,0.017939,22.17,142.17,1.125051,0.017938,21.77,174.28,0.796911
0.017938,22.55,111.23,0.718783,0.01922,22.17,142.4,0.43752,0.019219,21.77,174.13,0.718783
0.0205,22.55,110.27,0.687531,0.01922,22.17,142.68,0.359391,0.0205,21.77,173.97,0.750034
0.0205,22.51,111.0,0.65628,0.01922,22.17,142.95,0.406269,0.0205,22.09,173.9,0.734409
0.019219,22.51,110.07,0.687531,0.020501,22.17,143.2,0.484397,0.019219,22.09,173.82,0.703157
0.019219,22.51,110.8,0.671906,0.017939,22.17,143.47,0.453146,0.019219,22.09,173.7,0.703157
0.019219,22.51,110.63,0.703157,0.017939,22.17,143.73,0.421894,0.019219,22.09,173.62,0.562526
0.0205,22.47,110.43,0.750034,0.017939,22.15,144.0,0.750034,0.019219,22.19,173.5,0.65628
0.0205,22.47,110.03,0.781286,0.01922,22.15,144.25,0.531274,0.017938,22.19,173.37,0.593777
0.0205,22.47,110.92,0.76566,0.01922,22.15,144.4,0.43752,0.0205,22.19,173.23,0.671906
0.0205,22.47,110.85,0.718783,0.017939,22.15,144.57,0.593777,0.017938,22.19,172.93,0.562526
0.019219,22.45,110.8,0.734409,0.017939,22.15,144.75,0.5469,0.019219,22.15,173.0,0.625029
0.019219,22.45,110.77,0.718783,0.017939,22.15,144.95,0.500023,0.0205,22.15,173.33,0.593777
0.019219,22.45,110.58,0.703157,0.01922,22.15,145.1,0.5469,0.0205,22.15,172.52,0.578151
0.0205,22.45,110.7,0.718783,0.01922,22.15,145.38,0.43752,0.0205,22.15,171.48,0.593777
0.019219,22.47,110.78,0.750034,0.01922,22.17,145.58,0.453146,0.017938,22.29,170.48,0.531274
0.021781,22.47,110.68,0.781286,0.020501,22.17,145.73,0.593777,0.019219,22.29,169.5,0.578151
0.0205,22.47,110.63,0.718783,0.017939,22.17,145.92,0.500023,0.017938,22.29,168.6,0.609403
0.019219,22.47,110.55,0.750034,0.017939,22.17,146.08,0.43752,0.019219,22.29,167.82,0.593777
0.019219,22.45,110.47,0.718783,0.017939,22.15,146.25,0.468771,0.0205,22.21,166.98,0.671906
0.021781,22.45,110.17,0.687531,0.01922,22.15,146.45,0.390643,0.0205,22.21,166.17,0.609403
0.0205,22.45,110.13,0.718783,0.01922,22.15,146.57,0.453146,0.019219,22.21,165.17,0.562526
0.0205,22.45,109.35,0.703157,0.020501,22.15,146.7,0.65628,0.017938,22.21,164.15,0.65628
0.0205,22.45,108.87,0.703157,0.017939,22.17,146.75,0.562526,0.017938,22.21,163.15,0.687531
0.019219,22.45,108.4,0.703157,0.020501,22.17,146.88,0.5469,0.0205,22.21,162.12,0.703157
0.019219,22.45,107.93,0.703157,0.017939,22.17,147.03,0.515649,0.017938,22.21,161.07,0.671906
0.019219,22.45,107.45,0.734409,0.017939,22.17,147.2,0.375017,0.017938,22.21,160.05,0.671906
0.0205,22.47,106.92,0.750034,0.01922,22.19,147.35,0.578151,0.017938,22.01,159.1,0.703157
0.0205,22.47,106.38,0.750034,0.01922,22.19,147.48,0.578151,0.019219,22.01,158.08,0.812537
0.021781,22.47,105.88,0.750034,0.01922,22.19,147.65,0.578151,0.019219,22.01,157.03,0.65628
0.019219,22.47,105.52,0.781286,0.017939,22.19,147.88,0.468771,0.0205,22.01,155.68,0.65628
0.0205,22.47,104.38,0.671906,0.017939,22.17,148.0,0.562526,0.0205,21.49,154.18,0.640654
0.019219,22.47,103.52,0.734409,0.01922,22.17,148.1,0.484397,0.0205,21.49,152.65,0.671906
0.017938,22.47,102.23,0.703157,0.01922,22.17,148.17,0.484397,0.019219,21.49,151.15,0.703157
0.019219,22.47,100.93,0.828163,0.01922,22.17,148.22,0.562526,0.0205,21.49,149.65,0.671906
0.0205,22.53,99.63,0.65628,0.01922,22.17,148.32,0.531274,0.0205,21.57,148.15,0.718783
0.0205,22.53,98.35,0.703157,0.017939,22.17,148.47,0.5469,0.019219,21.57,146.43,0.750034
0.019219,22.53,97.05,0.750034,0.017939,22.17,148.6,0.578151,0.017938,21.57,144.77,0.625029
0.019219,22.53,95.78,0.640654,0.017939,22.17,148.73,0.500023,0.0205,21.57,143.32,0.703157
0.019219,22.49,94.47,0.671906,0.01922,22.19,148.9,0.515649,0.019219,21.77,141.35,0.750034
0.0205,22.49,92.97,0.65628,0.01922,22.19,149.1,0.609403,0.0205,21.77,140.03,0.687531
0.0205,22.49,92.05,0.671906,0.01922,22.19,149.23,0.515649,0.019219,21.77,138.35,0.703157
0.019219,22.49,91.2,0.640654,0.017939,22.19,149.37,0.609403,0.017938,21.77,137.33,0.687531
0.0205,23.47,90.37,0.609403,0.017939,22.21,149.5,0.453146,0.019219,21.79,136.48,0.687531
0.0205,23.47,89.48,0.562526,0.017939,22.21,149.62,0.562526,0.0205,21.79,135.63,0.687531
0.017938,23.47,88.6,0.640654,0.017939,22.21,149.73,0.515649,0.0205,21.79,135.05,0.703157
0.019219,23.47,87.78,0.609403,0.01922,22.21,149.8,0.562526,0.019219,21.79,134.45,0.65628
0.017938,22.65,87.35,0.593777,0.01922,22.19,149.83,0.43752,0.017938,21.79,133.87,0.687531
0.019219,22.65,87.43,0.718783,0.01922,22.19,149.87,0.515649,0.0205,21.79,133.27,0.65628
0.021781,22.65,87.45,0.734409,0.01922,22.19,149.88,0.5469,0.0205,21.79,132.68,0.671906
0.019219,22.65,86.83,0.781286,0.020501,22.19,149.98,0.531274,0.0205,21.79,131.88,0.796911
0.019219,22.47,86.7,0.718783,0.01922,22.21,150.07,0.5469,0.0205,21.79,131.12,0.593777
0.0205,22.47,86.55,0.76566,0.01922,22.21,150.15,0.5469,0.0205,21.79,130.38,0.687531
0.0205,22.47,86.42,0.76566,0.01922,22.21,150.03,0.515649,0.019219,21.79,129.58,0.718783
0.0205,22.47,86.43,0.734409,0.01922,22.21,149.88,0.578151,0.019219,21.79,128.82,0.65628
0.0205,22.49,86.42,0.65628,0.017939,22.19,149.72,0.578151,0.0205,21.77,127.9,0.65628
0.019219,22.49,86.1,0.703157,0.017939,22.19,149.43,0.500023,0.0205,21.77,126.83,0.703157
0.019219,22.49,85.82,0.640654,0.017939,22.19,149.22,0.578151,0.019219,21.77,125.77,0.65628
0.019219,22.49,84.97,0.640654,0.01922,22.19,148.93,0.5469,0.019219,21.77,124.63,0.687531
0.0205,22.45,84.93,0.703157,0.01922,22.21,148.62,0.578151,0.017938,21.79,123.48,0.687531
0.0205,22.45,83.67,0.734409,0.01922,22.21,148.3,0.500023,0.0205,21.79,122.33,0.687531
0.021781,22.45,83.17,0.687531,0.017939,22.21,147.98,0.562526,0.021781,21.79,121.18,0.671906
0.019219,22.45,83.48,0.687531,0.017939,22.21,147.63,0.578151,0.019219,21.79,120.18,0.687531
0.019219,22.43,82.1,0.718783,0.017939,22.21,147.3,0.531274,0.019219,21.83,119.17,0.687531
0.019219,22.43,82.35,0.640654,0.01922,22.21,146.78,0.531274,0.019219,21.83,118.05,0.65628
0.017938,22.43,80.95,0.609403,0.017939,22.21,146.23,0.500023,0.017938,21.83,116.97,0.687531
0.0205,22.43,80.43,0.718783,0.017939,22.21,145.98,0.562526,0.0205,21.83,115.9,0.718783
0.0205,22.39,80.23,0.703157,0.017939,22.23,145.73,0.500023,0.0205,21.79,114.97,0.578151
0.017938,22.39,80.32,0.703157,0.017939,22.23,145.52,0.65628,0.019219,21.79,113.25,0.65628
0.019219,22.39,79.1,0.750034,0.017939,22.23,145.3,0.453146,0.017938,21.79,112.6,0.718783
0.017938,22.39,78.87,0.718783,0.01922,22.23,145.05,0.5469,0.019219,21.79,110.92,0.812537
0.019219,22.41,78.12,0.718783,0.01922,22.19,144.77,0.593777,0.019219,21.79,109.95,0.640654
0.019219,22.41,77.3,0.65628,0.01922,22.19,144.43,0.593777,0.017938,21.79,108.52,0.562526
0.0205,22.41,76.48,0.703157,0.01922,22.19,144.17,0.625029,0.019219,21.79,108.27,0.703157
0.019219,22.41,75.63,0.718783,0.017939,22.19,143.87,0.531274,0.019219,21.79,107.78,0.671906
0.019219,22.43,75.23,0.687531,0.017939,22.21,143.62,0.562526,0.0205,21.81,107.27,0.609403
0.0205,22.43,74.85,0.750034,0.01922,22.21,143.42,0.593777,0.019219,21.81,106.75,0.687531
0.019219,22.43,74.45,0.76566,0.01922,22.21,143.27,0.500023,0.0205,21.81,106.2,0.640654
0.019219,22.43,74.05,0.625029,0.021783,22.21,143.13,0.625029,0.0205,21.81,105.63,0.593777
0.0205,22.45,73.63,0.65628,0.017939,22.21,143.02,0.515649,0.017938,21.81,105.05,0.671906
0.0205,22.45,73.23,0.859414,0.017939,22.21,142.92,0.687531,0.019219,21.81,104.45,0.76566
