EDA,TEMP,HR, IBI,EDA,TEMP,HR, IBI,EDA,TEMP,HR, IBI
0.002562,22.43,96.72,0.421894,0.0,22.25,110.8,0.87504,0.002562,22.27,116.85,0.65628
0.003843,22.43,96.28,0.484397,0.0,22.25,110.5,0.828163,0.002562,22.27,117.02,0.781286
0.002562,22.43,95.93,0.43752,0.0,22.25,110.18,0.65628,0.001281,22.27,117.05,0.703157
0.001281,22.43,95.58,0.468771,0.0,22.25,109.83,0.859414,0.001281,22.27,117.08,0.671906
0.002562,22.43,95.18,0.421894,0.0,22.25,109.5,0.421894,0.001281,22.25,117.1,0.718783
0.001281,22.43,94.77,0.468771,0.0,22.25,109.17,0.421894,0.0,22.25,117.3,0.718783
0.002562,22.43,94.3,0.43752,0.0,22.25,108.92,0.812537,0.001281,22.25,117.52,0.687531
0.002562,22.43,93.83,0.43752,0.0,22.25,108.52,0.390643,0.002562,22.25,117.82,0.718783
0.002562,23.63,93.33,0.43752,0.001281,22.27,108.13,0.343766,0.001281,22.23,118.18,0.750034
0.003843,23.63,92.88,0.453146,0.0,22.27,107.78,0.375017,0.002562,22.23,118.48,0.750034
0.0,23.63,92.45,0.421894,0.0,22.27,107.45,0.453146,0.001281,22.23,119.05,0.718783
0.002562,23.63,91.9,0.468771,0.001281,22.27,107.15,0.375017,0.001281,22.23,119.82,0.718783
0.002562,22.91,91.38,0.43752,0.0,22.25,106.85,0.609403,0.002562,22.11,120.68,0.718783
0.002562,22.91,91.5,0.468771,0.001281,22.25,106.58,0.703157,0.002562,22.11,121.55,0.687531
0.002562,22.91,91.87,0.484397,0.001281,22.25,106.38,0.5469,0.001281,22.11,122.4,0.76566
0.003843,22.91,92.22,0.468771,0.0,22.25,106.18,0.421894,0.002562,22.11,123.2,0.640654
0.005123,22.71,92.58,0.500023,0.001281,22.25,105.97,0.484397,0.003843,22.15,124.1,0.65628
0.002562,22.71,92.97,0.484397,0.0,22.25,105.78,0.734409,0.003843,22.15,125.03,0.671906
0.002562,22.71,93.37,0.453146,0.0,22.25,105.6,0.65628,0.0,22.15,126.05,0.687531
0.001281,22.71,93.77,0.484397,0.0,22.25,105.4,0.578151,0.001281,22.15,126.83,0.828163
0.002562,22.83,94.05,0.468771,0.0,22.25,105.23,0.43752,0.0,22.21,127.57,0.718783
0.001281,22.83,94.32,0.484397,0.001281,22.25,105.07,0.343766,0.002562,22.21,128.3,0.812537
0.001281,22.83,94.68,0.468771,0.0,22.25,104.87,0.843789,0.001281,22.21,129.03,0.812537
0.002562,22.83,95.02,0.468771,0.0,22.25,104.77,1.000046,0.001281,22.21,129.8,0.796911
0.001281,22.79,95.35,0.453146,0.0,22.23,104.62,0.87504,0.002562,22.25,130.57,0.687531
0.002562,22.79,95.82,0.484397,0.0,22.23,104.48,1.171929,0.001281,22.25,131.32,0.703157
0.0,22.79,96.28,0.468771,0.0,22.23,104.38,1.218806,0.001281,22.25,132.12,0.718783
0.001281,22.79,96.78,0.484397,0.001281,22.23,104.25,1.42194,0.002562,22.25,132.87,0.718783
0.0,22.75,97.4,0.468771,0.0,22.27,104.12,0.359391,0.0,22.21,133.67,0.76566
0.0,22.75,98.07,0.484397,0.0,22.27,104.03,0.468771,0.002562,22.21,134.42,0.718783
0.001281,22.75,98.72,0.468771,0.0,22.27,103.95,0.734409,0.002562,22.21,135.25,0.843789
0.001281,22.75,99.4,0.484397,0.0,22.27,103.83,0.375017,0.001281,22.21,136.08,0.718783
0.0,22.75,100.07,0.468771,0.0,22.23,103.73,0.468771,0.002562,22.25,136.88,0.718783
0.0,22.75,100.73,0.484397,0.0,22.23,103.53,0.32814,0.001281,22.25,137.27,0.76566
0.002562,22.75,101.38,0.421894,0.0,22.23,103.28,0.468771,0.003843,22.25,137.68,0.781286
0.003843,22.75,102.03,0.453146,0.0,22.23,103.15,0.609403,0.003843,22.25,138.17,0.76566
0.002562,22.83,102.65,0.421894,0.0,22.27,102.97,0.531274,0.001281,22.25,138.8,0.671906
0.005123,22.83,103.25,0.468771,0.0,22.27,102.65,0.43752,0.001281,22.25,139.67,0.76566
0.001281,22.83,103.93,0.421894,0.0,22.27,102.35,0.453146,0.0,22.25,140.27,0.734409
0.002562,22.83,104.62,0.484397,0.0,22.27,102.03,0.406269,0.0,22.25,140.87,0.812537
0.001281,22.75,105.25,0.43752,0.0,22.25,101.85,0.343766,0.0,22.25,141.52,0.812537
0.002562,22.75,105.88,0.484397,0.0,22.25,101.67,0.468771,0.003843,22.25,142.15,0.718783
0.002562,22.75,106.55,0.406269,0.0,22.25,101.68,0.500023,0.001281,22.25,142.97,0.781286
0.001281,22.75,107.28,0.500023,0.0,22.25,101.5,0.375017,0.0,22.25,143.77,0.718783
0.001281,22.73,107.92,0.421894,0.0,22.25,101.23,0.406269,0.001281,22.19,144.53,0.671906
0.002562,22.73,108.55,0.468771,0.001281,22.25,100.95,0.312514,0.0,22.19,145.4,0.609403
0.002562,22.73,109.25,0.406269,0.0,22.25,100.7,0.343766,0.0,22.19,145.9,0.671906
0.002562,22.73,109.95,0.468771,0.0,22.25,100.42,0.32814,0.0,22.19,146.42,0.796911
0.002562,22.75,110.77,0.406269,0.0,22.27,100.2,0.421894,0.0,22.21,146.93,0.593777
0.001281,22.75,111.6,0.468771,0.0,22.27,99.95,0.359391,0.001281,22.21,146.97,0.65628
0.002562,22.75,112.43,0.43752,0.0,22.27,99.77,0.390643,0.001281,22.21,146.72,0.76566
0.001281,22.75,113.3,0.468771,0.0,22.27,99.52,0.406269,0.002562,22.21,146.48,0.781286
0.002562,22.75,114.15,0.390643,0.0,22.25,99.25,0.468771,0.0,22.27,146.1,0.76566
0.002562,22.75,115.02,0.468771,0.0,22.25,99.05,0.484397,0.001281,22.27,145.85,0.812537
0.002562,22.75,115.87,0.390643,0.0,22.25,98.85,0.515649,0.0,22.27,145.6,0.750034
0.003843,22.75,116.78,0.484397,0.0,22.25,98.67,0.484397,0.0,22.27,145.35,0.796911
0.005123,22.71,117.72,0.406269,0.0,22.27,98.5,0.390643,0.0,22.31,145.08,0.750034
0.001281,22.71,118.68,0.453146,0.0,22.27,98.32,0.5469,0.001281,22.31,144.82,0.812537
0.002562,22.71,119.67,0.421894,0.0,22.27,98.12,0.500023,0.001281,22.31,144.43,0.76566
0.001281,22.71,120.63,0.468771,0.0,22.27,97.9,0.531274,0.005124,22.31,144.1,0.812537
0.003843,22.65,121.62,0.421894,0.0,22.27,98.43,0.343766,0.0,22.29,143.58,0.781286
0.002562,22.65,122.57,0.43752,0.0,22.27,98.97,0.500023,0.001281,22.29,143.08,0.781286
0.001281,22.65,123.52,0.43752,0.0,22.27,99.47,0.531274,0.0,22.29,142.68,0.76566
0.002562,22.65,124.47,0.484397,0.0,22.27,100.07,0.921917,0.001281,22.29,142.32,0.750034
0.005123,22.63,125.43,0.421894,0.0,22.27,100.6,0.468771,0.001281,22.31,141.92,0.718783
0.001281,22.63,126.4,0.468771,0.0,22.27,101.13,0.500023,0.0,22.31,141.33,0.796911
0.002562,22.63,127.42,0.43752,0.0,22.27,101.67,0.453146,0.0,22.31,140.75,0.796911
0.003843,22.63,128.43,0.453146,0.0,22.27,102.2,0.578151,0.001281,22.31,140.13,0.703157
0.001281,22.59,129.45,0.43752,0.0,22.29,102.67,0.421894,0.003843,22.29,139.47,0.687531
0.002562,22.59,130.45,0.453146,0.0,22.29,103.08,0.890666,0.001281,22.29,138.9,0.703157
0.001281,22.59,131.38,0.453146,0.0,22.29,103.57,0.687531,0.001281,22.29,138.03,0.750034
0.005123,22.59,132.3,0.468771,0.0,22.29,104.0,0.531274,0.002562,22.29,137.07,0.781286
0.002562,22.55,133.18,0.43752,0.0,22.27,104.42,0.921917,0.001281,22.33,136.02,0.718783
0.001281,22.55,133.42,0.453146,0.002562,22.27,104.88,0.843789,0.001281,22.33,134.95,0.796911
0.002562,22.55,133.42,0.43752,0.0,22.27,105.37,0.32814,0.0,22.33,133.93,0.640654
0.001281,22.55,133.42,0.484397,0.0,22.27,105.82,0.421894,0.001281,22.33,132.95,0.812537
0.002562,22.51,133.38,0.43752,0.0,22.27,106.27,0.515649,0.0,22.25,131.88,0.734409
0.002562,22.51,133.33,0.468771,0.0,22.27,106.67,0.5469,0.002562,22.25,130.8,0.750034
0.001281,22.51,133.27,0.43752,0.0,22.27,107.1,0.500023,0.0,22.25,129.77,0.750034
0.001281,22.51,133.18,0.468771,0.0,22.27,107.55,0.578151,0.001281,22.25,128.92,0.76566
0.001281,22.53,133.2,0.468771,0.0,22.27,108.0,0.703157,0.002562,22.21,128.07,0.687531
0.001281,22.53,133.22,0.468771,0.0,22.27,108.25,0.484397,0.0,22.21,127.22,0.609403
0.001281,22.53,133.12,0.453146,0.0,22.27,108.53,0.468771,0.0,22.21,126.35,0.703157
0.0,22.53,133.03,0.484397,0.0,22.27,108.8,0.468771,0.0,22.21,125.45,0.87504
0.0,22.49,132.92,0.453146,0.0,22.27,109.08,0.609403,0.0,22.33,124.55,0.750034
0.002562,22.49,132.67,0.500023,0.001281,22.27,109.32,0.5469,0.002562,22.33,123.67,0.734409
0.0,22.49,132.38,0.468771,0.0,22.27,109.55,0.453146,0.001281,22.33,122.77,0.531274
0.001281,22.49,131.97,0.500023,0.0,22.27,109.63,0.531274,0.002562,22.33,121.83,0.718783
0.001281,22.47,131.65,0.421894,0.0,22.29,109.78,0.640654,0.001281,22.27,120.87,0.421894
0.001281,22.47,131.27,0.593777,0.0,22.29,109.83,0.468771,0.001281,22.27,119.9,0.750034
0.0,22.47,130.85,0.500023,0.0,22.29,109.88,0.578151,0.0,22.27,118.85,0.718783
0.001281,22.47,130.6,0.578151,0.0,22.29,109.98,0.531274,0.0,22.27,118.15,0.890666
0.001281,22.45,130.62,0.453146,0.0,22.31,110.07,0.562526,0.001281,22.35,117.6,0.703157
0.001281,22.45,130.65,0.453146,0.0,22.31,110.32,0.562526,0.0,22.35,117.43,0.687531
0.0,22.45,130.67,0.531274,0.0,22.31,110.62,0.578151,0.001281,22.35,117.22,0.687531
0.002562,22.45,130.72,0.500023,0.001281,22.31,110.85,0.500023,0.0,22.35,117.02,0.781286
0.002562,22.47,130.83,0.453146,0.0,22.29,111.07,0.5469,0.0,22.21,116.8,0.812537
0.001281,22.47,131.2,0.500023,0.0,22.29,111.42,0.609403,0.001281,22.21,116.4,0.65628
0.002562,22.47,131.57,0.43752,0.0,22.29,111.78,0.593777,0.0,22.21,116.28,0.781286
0.0,22.47,131.97,0.515649,0.0,22.29,112.17,0.500023,0.0,22.21,116.17,0.640654
0.001281,22.47,132.4,0.484397,0.0,22.29,112.38,0.453146,0.001281,22.35,116.03,0.843789
0.001281,22.47,132.83,0.500023,0.001281,22.29,112.65,0.562526,0.001281,22.35,115.88,0.843789
0.001281,22.47,133.55,0.843789,0.0,22.29,112.75,0.500023,0.0,22.35,115.78,0.625029
0.002562,22.47,134.25,0.796911,0.0,22.29,113.0,0.640654,0.0,22.35,115.73,0.578151
0.002562,22.49,134.92,0.562526,0.0,22.29,113.55,0.468771,0.0,22.33,115.68,0.562526
0.001281,22.49,135.6,0.703157,0.0,22.29,114.08,0.5469,0.001281,22.33,115.53,0.593777
0.001281,22.49,136.23,0.687531,0.0,22.29,114.63,0.640654,0.001281,22.33,115.77,0.640654
0.001281,22.49,136.83,0.703157,0.0,22.29,115.25,0.578151,0.001281,22.33,115.98,0.640654
0.0,22.47,137.77,0.625029,0.0,22.29,115.72,0.593777,0.002562,22.33,116.35,0.500023
0.002562,22.47,139.0,0.65628,0.0,22.29,116.18,0.43752,0.0,22.33,117.25,0.531274
0.001281,22.47,138.58,0.734409,0.0,22.29,116.62,0.609403,0.001281,22.33,118.15,0.421894
0.002562,22.47,138.02,0.593777,0.0,22.29,117.1,0.578151,0.002562,22.33,119.08,0.468771
0.002562,22.49,137.58,0.796911,0.0,22.31,117.62,0.312514,0.002562,22.33,120.18,0.406269
0.002562,22.49,137.13,0.625029,0.0,22.31,118.23,0.562526,0.001281,22.33,121.23,0.468771
0.002562,22.49,136.63,0.750034,0.0,22.31,118.82,0.453146,0.001281,22.33,122.33,0.406269
0.001281,22.49,136.15,0.718783,0.0,22.31,119.38,0.484397,0.001281,22.33,123.43,0.390643
0.002562,22.47,135.4,0.718783,0.0,22.31,119.93,0.531274,0.0,22.31,124.52,0.359391
0.002562,22.47,134.3,0.750034,0.0,22.31,120.57,0.640654,0.001281,22.31,125.62,0.359391
0.001281,22.47,132.8,0.703157,0.0,22.31,121.23,0.531274,0.002562,22.31,126.78,0.500023
0.005123,22.47,131.72,0.687531,0.0,22.31,121.93,0.453146,0.0,22.31,127.85,0.468771
0.002562,22.47,130.52,0.687531,0.0,22.29,121.95,0.578151,0.001281,22.21,128.92,0.484397
0.0,22.47,129.32,0.703157,0.0,22.29,121.98,0.562526,0.0,22.21,129.93,0.5469
0.001281,22.47,128.1,0.703157,0.0,22.29,122.08,0.562526,0.001281,22.21,130.92,0.5469
0.001281,22.47,126.88,0.65628,0.0,22.29,122.12,0.5469,0.001281,22.21,131.87,0.421894
0.0,22.51,125.92,0.609403,0.0,22.31,122.22,0.500023,0.002562,22.19,132.82,0.343766
0.001281,22.51,124.97,0.65628,0.0,22.31,122.3,0.65628,0.001281,22.19,133.78,0.390643
0.0,22.51,124.03,0.671906,0.0,22.31,122.38,0.500023,0.0,22.19,134.72,0.468771
0.001281,22.51,123.12,0.687531,0.0,22.31,122.48,0.531274,0.0,22.19,135.65,0.406269
0.001281,22.61,122.17,0.718783,0.0,22.33,122.65,0.578151,0.001281,22.13,136.58,0.468771
0.002562,22.61,121.25,0.718783,0.0,22.33,122.83,0.562526,0.001281,22.13,137.47,0.359391
0.0,22.61,120.35,0.703157,0.0,22.33,122.9,0.500023,0.0,22.13,138.32,0.312514
0.0,22.61,119.5,0.750034,0.0,22.33,122.95,0.625029,0.001281,22.13,139.13,0.343766
0.001281,22.51,118.63,0.687531,0.0,22.33,122.98,0.343766,0.0,22.15,139.95,0.390643
0.002562,22.51,117.78,0.671906,0.0,22.33,122.98,0.5469,0.002562,22.15,140.75,0.43752
0.001281,22.51,116.93,0.671906,0.0,22.33,122.93,0.421894,0.001281,22.15,141.52,0.500023
0.001281,22.51,116.1,0.65628,0.0,22.33,122.85,0.375017,0.0,22.15,142.27,0.421894
0.0,22.47,115.25,0.65628,0.0,22.33,122.75,0.32814,0.001281,22.17,143.02,0.562526
0.001281,22.47,114.38,0.65628,0.0,22.33,122.7,0.312514,0.001281,22.17,143.75,
0.002562,22.47,113.52,0.687531,0.0,22.33,122.63,0.390643,0.0,22.17,144.43,
0.0,22.47,112.58,0.828163,0.0,22.33,122.55,0.359391,0.001281,22.17,145.1,
0.002562,22.45,111.67,0.671906,0.0,22.33,122.48,0.484397,0.001281,22.17,145.78,
0.001281,22.45,110.77,0.65628,0.0,22.33,122.6,0.562526,0.0,22.17,146.42,
0.0,22.45,109.93,0.687531,0.0,22.33,122.78,0.5469,0.001281,22.17,146.92,
0.0,22.45,109.12,0.718783,0.0,22.33,122.97,0.453146,0.0,22.17,147.43,
0.002562,22.43,108.35,0.65628,0.0,22.31,123.2,0.500023,0.0,22.23,147.97,
0.0,22.43,107.57,0.671906,0.0,22.31,123.3,0.500023,0.0,22.23,148.48,
0.0,22.43,106.88,0.593777,0.0,22.31,123.37,0.43752,0.0,22.23,149.02,
0.001281,22.43,106.27,0.640654,0.0,22.31,123.57,0.359391,0.0,22.23,149.48,
0.001281,23.45,105.63,0.65628,0.0,22.33,124.0,0.359391,0.001281,22.13,149.95,
0.001281,23.45,105.08,0.750034,0.0,22.33,124.5,0.343766,0.0,22.13,150.47,
0.0,23.45,104.57,0.65628,0.0,22.33,124.97,0.312514,0.001281,22.13,150.93,
0.002562,23.45,103.83,0.593777,0.0,22.33,125.38,0.312514,0.001281,22.13,150.98,
0.001281,23.29,102.83,0.703157,0.0,22.33,125.82,0.390643,0.0,22.13,150.87,
0.002562,23.29,101.83,0.671906,0.0,22.33,126.18,0.312514,0.001281,22.13,150.67,
0.001281,23.29,100.85,0.578151,0.0,22.33,126.52,0.390643,0.001281,22.13,150.5,
0.0,23.29,99.78,0.640654,0.0,22.33,126.83,0.531274,0.0,22.13,150.32,
0.001281,23.17,98.67,0.609403,0.0,22.35,127.22,0.609403,0.0,22.13,150.17,
0.002562,23.17,97.35,0.609403,0.0,22.35,127.53,0.421894,0.001281,22.13,149.9,
0.0,23.17,96.08,0.65628,0.0,22.35,127.8,0.359391,0.0,22.13,149.58,
0.0,23.17,94.82,0.65628,0.0,22.35,128.1,0.406269,0.001281,22.13,149.27,
0.001281,23.11,93.53,0.76566,0.0,22.33,128.4,0.32814,0.001281,22.13,148.95,
0.0,23.11,92.35,0.640654,0.0,22.33,128.65,0.468771,0.0,22.13,148.62,
0.0,23.11,90.92,0.687531,0.0,22.33,128.85,0.531274,0.001281,22.13,148.22,
0.0,23.11,89.43,0.640654,0.0,22.33,129.05,0.390643,0.0,22.13,147.73,
0.001281,22.83,87.92,0.703157,0.0,22.35,129.0,0.421894,0.0,22.15,147.27,
0.0,22.83,86.37,0.671906,0.0,22.35,128.95,0.609403,0.002562,22.15,146.82,
0.0,22.83,84.82,0.718783,0.0,22.35,128.87,0.468771,0.0,22.15,146.33,
0.0,22.83,83.28,0.640654,0.0,22.35,128.72,,0.0,22.15,145.88,
0.0,22.71,81.45,0.703157,0.0,22.33,128.53,,0.0,22.13,145.25,
0.0,22.71,79.3,0.671906,0.0,22.33,128.35,,0.0,22.13,144.6,
0.0,22.71,78.78,0.718783,0.0,22.33,128.18,,0.0,22.13,143.97,
0.0,22.71,78.42,0.671906,0.0,22.33,128.18,,0.0,22.13,143.37,
0.001281,22.65,77.93,0.703157,0.0,22.33,128.13,,0.0,22.13,142.88,
0.002562,22.65,77.47,0.65628,0.0,22.33,128.07,,0.001281,22.13,142.28,
0.0,22.65,77.02,0.671906,0.0,22.33,127.9,,0.001281,22.13,141.67,
0.001281,22.65,76.55,0.671906,0.0,22.33,127.75,,0.0,22.13,141.03,
0.002562,22.59,76.37,0.687531,0.0,22.33,127.62,,0.001281,22.15,140.4,
0.002562,22.59,76.57,0.671906,0.0,22.33,127.48,,0.0,22.15,139.73,
0.001281,22.59,77.17,0.609403,0.0,22.33,127.32,,0.002562,22.15,139.0,
0.001281,22.59,77.38,0.640654,0.0,22.33,127.08,,0.001281,22.15,138.32,
0.0,22.57,77.72,0.593777,0.0,22.35,126.85,,0.0,22.19,137.68,
0.001281,22.57,78.07,0.625029,0.0,22.35,126.58,,0.0,22.19,137.07,
0.0,22.57,78.52,0.593777,0.0,22.35,126.27,,0.001281,22.19,136.48,
0.001281,22.57,78.97,0.65628,0.0,22.35,125.93,,0.001281,22.19,135.92,
0.002562,22.53,79.22,0.687531,0.0,22.35,125.58,,0.0,22.21,135.33,
0.0,22.53,79.48,0.671906,0.0,22.35,125.27,,0.001281,22.21,134.83,
0.002562,22.53,79.65,0.65628,0.0,22.35,124.93,,0.0,22.21,134.37,
0.0,22.53,79.35,0.687531,0.0,22.35,124.58,,0.0,22.21,133.9,
0.001281,22.53,79.1,0.703157,0.0,22.35,124.23,,0.001281,22.23,133.42,
0.0,22.53,79.82,0.687531,0.0,22.35,123.93,,0.0,22.23,132.93,
0.0,22.53,80.65,0.718783,0.0,22.35,123.67,,0.0,22.23,132.57,
0.001281,22.53,81.45,0.640654,0.0,22.35,123.45,,0.0,22.23,132.2,
0.001281,22.53,82.25,0.65628,0.0,22.35,123.18,,0.0,22.27,131.83,
0.0,22.53,83.05,0.640654,0.0,22.35,122.88,,0.0,22.27,131.52,
0.001281,22.53,83.85,0.640654,0.0,22.35,122.58,,0.001281,22.27,131.17,
0.0,22.53,84.63,0.578151,0.0,22.35,122.35,,0.0,22.27,130.82,
0.002562,22.51,85.45,0.625029,0.0,22.35,122.0,,0.001281,22.33,130.5,
0.0,22.51,86.28,0.531274,0.0,22.35,121.7,,0.0,22.33,130.18,
0.0,22.51,87.1,0.578151,0.0,22.35,121.32,,0.0,22.33,129.88,
