EDA,TEMP,HR, IBI,EDA,TEMP,HR, IBI,EDA,TEMP,HR, IBI
0.0,21.73,94.35,0.578151,0.0,22.19,193.98,0.5469,0.0,22.93,105.65,0.593777
0.0,21.73,94.15,0.65628,0.0,22.19,193.48,0.640654,0.0,22.93,106.7,0.593777
0.0,21.73,93.97,0.578151,0.0,22.19,192.9,0.531274,0.0,22.93,108.05,0.578151
0.0,21.71,93.87,0.640654,0.0,22.19,192.2,0.65628,0.0,23.15,109.42,0.593777
0.0,21.71,93.75,0.5469,0.0,22.19,191.47,0.562526,0.0,23.15,110.73,0.609403
0.0,21.71,93.65,0.562526,0.0,22.19,190.73,0.671906,0.0,23.15,111.93,0.609403
0.0,21.71,93.6,0.578151,0.0,22.19,189.98,0.421894,0.0,23.15,112.95,0.562526
0.0,21.71,93.47,0.609403,0.0,22.21,189.27,0.5469,0.0,22.85,113.9,0.593777
0.0,21.71,93.3,0.578151,0.0,22.21,188.73,0.484397,0.0,22.85,114.88,0.578151
0.0,21.71,92.95,0.578151,0.0,22.21,188.2,0.500023,0.0,22.85,115.87,0.578151
0.0,21.71,92.58,0.578151,0.0,22.21,187.62,0.515649,0.0,22.85,116.85,0.625029
0.0,21.71,92.25,0.593777,0.0,22.19,187.1,0.453146,0.0,22.37,117.73,0.562526
0.0,21.71,91.93,0.65628,0.0,22.19,186.6,0.421894,0.0,22.37,118.68,0.593777
0.0,21.71,91.6,0.5469,0.0,22.19,186.13,0.359391,0.0,22.37,119.68,0.578151
0.0,21.71,91.15,0.531274,0.0,22.19,185.72,0.375017,0.0,22.37,120.73,0.593777
0.0,21.71,90.75,0.625029,0.0,22.23,185.32,0.453146,0.0,22.79,121.75,0.609403
0.0,21.71,90.3,0.484397,0.0,22.23,184.88,0.500023,0.0,22.79,122.55,0.625029
0.0,21.71,89.88,0.609403,0.0,22.23,184.4,0.375017,0.244661,22.79,123.37,0.593777
0.0,21.71,89.55,0.5469,0.0,22.23,183.87,0.32814,0.0,22.79,124.47,0.578151
0.0,21.73,89.18,0.578151,0.0,22.19,183.32,0.375017,0.0,23.17,125.52,0.609403
0.0,21.73,88.85,0.562526,0.0,22.19,182.68,0.343766,0.0,23.17,126.55,0.609403
0.0,21.73,88.48,0.5469,0.0,22.19,182.07,0.359391,0.0,23.17,127.55,0.609403
0.0,21.73,87.98,0.578151,0.0,22.19,181.45,0.390643,0.079419,23.17,128.52,0.593777
0.0,21.73,87.5,0.453146,0.0,22.23,180.82,1.046923,0.342012,22.77,129.48,0.593777
0.0,21.73,86.78,0.515649,0.0,22.23,180.15,1.20318,0.124252,22.77,130.7,0.609403
0.0,21.73,86.02,0.515649,0.0,22.23,179.43,0.453146,0.0,22.77,131.92,0.609403
0.0,21.73,85.25,0.500023,0.0,22.23,178.7,0.515649,0.0,22.77,133.08,0.593777
0.0,21.83,84.43,0.468771,0.0,22.21,178.03,0.843789,0.0,22.55,134.23,0.593777
0.0,21.83,83.62,0.578151,0.0,22.21,177.4,0.43752,0.10888,22.55,135.45,0.578151
0.0,21.83,82.75,0.593777,0.0,22.21,176.78,0.453146,0.138342,22.55,136.68,0.562526
0.0,21.83,81.87,0.43752,0.0,22.21,176.23,0.500023,0.034585,22.55,137.98,0.531274
0.0,21.71,81.05,0.421894,0.0,22.23,175.63,0.593777,0.0,23.13,139.3,0.5469
0.0,21.71,80.22,0.43752,0.0,22.23,175.17,0.828163,0.0,23.13,140.62,0.5469
0.0,21.71,79.53,0.687531,0.0,22.23,174.6,0.468771,0.0,23.13,141.93,0.531274
0.0,21.71,78.88,0.562526,0.0,22.23,174.08,0.625029,0.0,23.13,142.7,0.5469
0.0,21.71,78.27,0.843789,0.0,22.21,173.62,0.32814,0.0,22.27,143.97,0.609403
0.0,21.71,77.67,0.593777,0.0,22.21,173.15,0.5469,0.0,22.27,145.2,0.500023
0.0,21.71,77.07,0.578151,0.0,22.21,172.72,0.640654,0.0,22.27,146.38,0.468771
0.0,21.71,76.48,0.609403,0.0,22.21,172.23,0.421894,0.0,22.27,146.65,0.484397
0.0,21.67,75.93,0.531274,0.0,22.21,171.78,0.343766,0.0,22.51,146.85,0.531274
0.0,21.67,75.35,0.609403,0.0,22.21,171.35,0.359391,0.0,22.51,147.1,0.531274
0.0,21.67,74.98,0.531274,0.0,22.21,170.9,0.500023,0.0,22.51,147.4,0.578151
0.0,21.67,74.52,0.640654,0.0,22.21,170.67,0.750034,0.0,22.51,147.67,0.593777
0.0,21.69,74.05,0.515649,0.0,22.21,170.88,0.890666,0.0,22.47,147.92,0.593777
0.0,21.69,73.68,0.578151,0.0,22.21,171.18,0.375017,0.0,22.47,147.73,0.609403
0.0,21.69,73.27,0.609403,0.0,22.21,171.43,0.468771,0.0,22.47,147.55,0.593777
0.0,21.69,72.87,0.65628,0.0,22.21,171.8,0.515649,0.0,22.47,147.35,0.562526
0.0,21.67,72.52,0.578151,0.0,22.23,172.2,0.406269,0.0,22.31,147.13,0.5469
0.0,21.67,72.15,0.609403,0.0,22.23,172.6,0.5469,0.0,22.31,146.77,0.562526
0.0,21.67,71.78,0.593777,0.0,22.23,173.0,0.484397,0.0,22.31,148.13,0.578151
0.0,21.67,71.43,0.562526,0.0,22.23,173.52,0.359391,0.0,22.31,149.45,0.578151
0.0,21.67,71.3,0.65628,0.0,22.23,174.03,0.375017,0.0,22.15,150.93,0.562526
0.0,21.67,71.18,0.5469,0.0,22.23,174.48,0.43752,0.0,22.15,152.43,0.5469
0.0,21.67,71.22,0.640654,0.0,22.23,174.92,0.421894,0.0,22.15,153.95,0.5469
0.0,21.67,71.37,0.593777,0.0,22.23,175.3,0.406269,0.0,22.15,155.42,0.531274
0.0,21.65,71.5,0.687531,0.0,22.21,175.62,0.734409,0.0,22.19,156.83,0.5469
0.0,21.65,71.7,0.593777,0.0,22.21,176.05,0.421894,0.0,22.19,158.25,0.562526
0.0,21.65,71.88,0.609403,0.0,22.21,176.43,0.500023,0.0,22.19,159.18,0.609403
0.0,21.65,72.07,0.484397,0.0,22.21,176.83,0.703157,0.0,22.19,160.52,0.640654
0.0,21.95,72.05,0.5469,0.0,22.23,177.2,0.500023,0.0,22.13,161.77,0.640654
0.019214,21.95,72.03,0.687531,0.0,22.23,177.52,0.32814,0.0,22.13,162.98,0.562526
0.0,21.95,72.0,0.500023,0.0,22.23,177.63,0.32814,0.0,22.13,163.38,0.562526
0.0,21.95,71.95,0.609403,0.0,22.23,178.12,0.625029,0.0,22.13,163.38,0.531274
0.0,23.07,71.93,0.609403,0.0,22.23,178.58,0.359391,0.0,22.17,163.37,0.5469
0.0,23.07,71.92,0.453146,0.0,22.23,179.07,1.0938,0.0,22.17,163.37,0.578151
0.0,23.07,71.88,0.468771,0.0,22.23,179.53,0.500023,0.0,22.17,163.32,0.578151
0.0,23.07,71.92,0.515649,0.0,22.23,180.0,0.421894,0.0,22.17,163.27,0.515649
0.0,21.85,71.97,0.578151,0.0,22.21,179.53,0.531274,0.0,22.15,163.28,0.515649
0.0,21.85,72.08,0.500023,0.0,22.21,178.92,0.421894,0.0,22.15,163.25,0.484397
0.0,21.85,72.15,0.515649,0.0,22.21,178.3,0.5469,0.0,22.15,163.42,0.5469
0.0,21.85,72.27,0.515649,0.0,22.21,177.7,0.562526,0.0,22.15,163.58,0.640654
0.0,21.83,72.42,0.515649,0.0,22.23,177.1,0.531274,0.0,22.13,163.92,0.562526
0.0,21.83,72.6,0.5469,0.0,22.23,176.53,0.515649,0.0,22.13,164.22,0.5469
0.0,21.83,72.83,0.515649,0.0,22.23,175.98,0.703157,0.0,22.13,164.47,0.500023
0.0,21.83,73.12,0.515649,0.0,22.23,175.37,0.312514,0.0,22.13,164.73,0.515649
0.0,21.81,72.8,0.468771,0.0,22.23,174.7,0.453146,0.0,22.11,165.02,0.500023
0.0,21.81,72.52,0.531274,0.0,22.23,174.07,0.312514,0.0,22.11,165.5,0.5469
0.0,21.81,72.25,0.640654,0.0,22.23,173.47,0.312514,0.0,22.11,165.82,0.531274
0.0,21.81,71.93,0.65628,0.0,22.23,172.85,0.406269,0.0,22.11,165.75,0.5469
0.0,21.79,71.72,0.515649,0.0,22.23,172.25,0.453146,0.0,22.13,165.72,0.65628
0.0,21.79,71.5,0.515649,0.0,22.23,171.77,1.031297,0.0,22.13,165.72,0.562526
0.0,21.79,71.37,0.500023,0.0,22.23,171.22,0.312514,0.0,22.13,165.7,0.562526
0.0,21.79,71.27,0.750034,0.0,22.23,170.83,0.87504,0.0,22.13,165.75,0.5469
0.0,21.77,71.25,0.531274,0.0,22.21,170.53,0.687531,0.0,22.13,165.8,0.562526
0.0,21.77,71.5,0.531274,0.0,22.21,170.22,0.468771,0.0,22.13,165.83,0.562526
0.0,21.77,71.87,0.562526,0.0,22.21,169.92,0.390643,0.0,22.13,165.88,0.578151
0.0,21.77,72.28,0.625029,0.0,22.21,169.65,0.500023,0.0,22.13,165.88,0.562526
0.0,21.77,72.7,0.484397,0.0,22.23,169.38,0.421894,0.0,22.23,165.88,0.5469
0.0,21.77,73.05,0.5469,0.0,22.23,169.13,0.515649,0.0,22.23,165.8,0.5469
0.0,21.77,73.53,0.609403,0.0,22.23,168.82,0.484397,0.0,22.23,165.7,0.562526
0.0,21.77,73.58,0.640654,0.0,22.23,168.55,0.890666,0.0,22.23,165.55,0.5469
0.0,21.79,73.62,0.562526,0.0,22.23,168.27,0.671906,0.0,22.19,165.38,0.531274
0.0,21.79,73.7,0.687531,0.0,22.23,167.85,0.468771,0.0,22.19,165.25,0.593777
0.0,21.79,73.73,0.5469,0.0,22.23,167.57,0.421894,0.0,22.19,165.02,0.468771
0.0,21.79,73.75,0.562526,0.0,22.23,167.22,0.390643,0.0,22.19,164.78,0.484397
0.0,21.93,73.82,0.500023,0.0,22.23,166.82,0.43752,0.0,22.09,164.53,0.5469
0.0,21.93,73.87,0.531274,0.0,22.23,166.4,0.500023,0.0,22.09,164.48,0.5469
0.0,21.93,73.93,0.578151,0.0,22.23,165.95,0.609403,0.0,22.09,164.45,0.609403
0.0,21.93,73.98,0.781286,0.0,22.23,165.52,0.43752,0.0,22.09,164.43,0.687531
0.0,21.79,74.02,0.76566,0.0,22.23,165.08,0.562526,0.0,22.11,164.45,0.625029
0.0,21.79,74.07,0.65628,0.0,22.23,164.67,0.484397,0.0,22.11,164.4,0.65628
0.0,21.79,74.12,0.76566,0.0,22.23,164.22,0.609403,0.0,22.11,164.3,0.578151
0.0,21.79,74.2,0.625029,0.0,22.23,163.7,0.484397,0.0,22.11,164.23,0.609403
0.0,21.75,74.32,0.593777,0.0,22.25,163.18,0.562526,0.0,22.13,164.17,0.562526
0.0,21.75,74.4,0.593777,0.0,22.25,162.67,0.578151,0.0,22.13,164.07,0.578151
0.0,21.75,74.52,0.625029,0.0,22.25,162.13,0.484397,0.0,22.13,163.83,0.593777
0.0,21.75,74.6,0.531274,0.0,22.25,161.47,0.671906,0.0,22.13,163.62,0.578151
0.0,21.79,74.62,0.578151,0.0,22.21,160.8,0.531274,0.0,22.11,163.42,0.578151
0.0,21.79,74.65,0.531274,0.0,22.21,160.15,0.453146,0.0,22.11,163.38,0.562526
0.0,21.79,74.65,0.609403,0.0,22.21,159.5,0.484397,0.0,22.11,163.3,0.5469
0.0,21.79,74.67,0.687531,0.0,22.21,158.87,0.468771,0.0,22.11,163.22,0.562526
0.0,22.33,74.5,0.65628,0.0,22.25,158.2,0.531274,0.0,22.09,163.12,0.531274
0.0,22.33,74.22,0.671906,0.0,22.25,157.52,0.43752,0.0,22.09,162.95,0.578151
0.0,22.33,73.85,0.625029,0.0,22.25,156.88,0.359391,0.0,22.09,162.8,0.5469
0.0,22.33,73.38,0.687531,0.0,22.25,156.35,0.468771,0.0,22.09,162.65,0.5469
0.0,22.67,72.95,0.562526,0.0,22.23,155.77,0.390643,0.0,22.11,162.53,0.578151
0.0,22.67,72.47,0.531274,0.0,22.23,155.12,0.468771,0.0,22.11,162.2,0.531274
0.0,22.67,72.02,0.515649,0.0,22.23,154.57,0.421894,0.0,22.11,161.88,0.593777
0.0,22.67,71.45,0.468771,0.0,22.23,154.02,0.32814,0.0,22.11,161.32,0.5469
0.0,22.21,70.9,0.609403,0.0,22.25,153.48,0.390643,0.0,22.11,160.38,0.562526
0.0,22.21,70.42,0.640654,0.0,22.25,152.97,0.500023,0.0,22.11,159.5,0.5469
0.0,22.21,69.93,0.640654,0.0,22.25,152.55,0.484397,0.0,22.11,158.63,0.578151
0.0,22.21,69.5,0.640654,0.0,22.25,151.88,0.343766,0.0,22.11,157.67,0.578151
0.0,22.37,69.03,0.609403,0.0,22.23,151.2,0.359391,0.0,22.11,156.68,0.593777
0.0,22.37,68.58,0.609403,0.0,22.23,150.55,0.43752,0.0,22.11,155.65,0.609403
0.0,22.37,68.18,0.531274,0.0,22.23,149.87,0.375017,0.0,22.11,154.7,0.5469
0.0,22.37,67.7,0.609403,0.0,22.23,149.08,0.375017,0.0,22.11,153.8,0.578151
0.0,22.19,67.25,0.5469,0.0,22.25,149.25,0.468771,0.0,22.09,152.85,0.515649
0.0,22.19,66.75,0.593777,0.0,22.25,149.38,0.562526,0.0,22.09,151.92,0.625029
0.0,22.19,66.33,0.593777,0.0,22.25,149.52,0.43752,0.0,22.09,150.78,0.531274
0.0,22.19,65.95,0.562526,0.0,22.25,149.67,0.43752,0.0,22.09,149.63,0.562526
0.0,22.95,65.58,0.671906,0.0,22.23,149.85,0.5469,0.0,22.11,148.33,0.562526
0.0,22.95,65.23,0.421894,0.0,22.23,150.22,0.515649,0.0,22.11,147.07,0.609403
0.0,22.95,65.1,0.5469,0.0,22.23,150.47,0.453146,0.0,22.11,145.8,0.5469
0.0,22.95,65.03,0.750034,0.0,22.23,150.78,,0.0,22.11,144.5,0.578151
0.0,21.97,65.52,0.640654,0.0,22.23,151.13,,0.0,22.11,143.17,0.593777
0.0,21.97,66.02,0.781286,0.0,22.23,151.45,,0.0,22.11,141.78,0.578151
0.0,21.97,66.47,0.593777,0.0,22.23,151.75,,0.0,22.11,140.52,0.593777
0.0,21.97,66.95,0.5469,0.0,22.23,152.07,,0.0,22.11,139.38,0.625029
0.0,22.31,67.3,0.515649,0.0,22.25,152.4,,0.0,22.09,138.47,0.578151
0.0,22.31,67.68,0.515649,0.0,22.25,152.75,,0.0,22.09,137.53,0.609403
0.0,22.31,68.0,0.515649,0.0,22.25,153.13,,0.0,22.09,136.62,0.609403
0.0,22.31,68.27,0.500023,0.0,22.25,153.37,,0.0,22.09,135.7,0.625029
0.0,22.13,68.45,0.500023,0.0,22.23,153.52,,0.0,22.11,134.8,0.640654
0.0,22.13,68.4,0.468771,0.0,22.23,153.7,,0.0,22.11,133.88,0.625029
0.0,22.13,68.23,0.468771,0.0,22.23,153.88,,0.0,22.11,133.27,0.578151
0.0,22.13,68.03,0.484397,0.0,22.23,154.05,,0.0,22.11,132.68,0.593777
0.0,22.07,67.93,0.484397,0.0,22.23,154.23,,0.0,22.11,131.72,0.593777
0.0,22.07,67.87,0.468771,0.0,22.23,154.37,,0.0,22.11,130.67,0.578151
0.0,22.07,67.77,0.500023,0.0,22.23,154.55,,0.0,22.11,129.63,0.609403
0.0,22.07,68.13,0.515649,0.0,22.23,154.67,,0.0,22.11,128.63,0.578151
0.0,22.03,68.48,0.515649,0.0,22.25,154.8,,0.0,22.09,127.6,0.609403
0.0,22.03,68.82,0.500023,0.0,22.25,154.93,,0.0,22.09,126.57,0.640654
0.0,22.03,69.22,0.531274,0.0,22.25,155.05,,0.0,22.09,125.67,0.515649
0.0,22.03,69.6,0.5469,0.0,22.25,155.12,,0.0,22.09,125.87,0.5469
0.0,22.05,69.95,0.484397,0.0,22.25,155.22,,0.0,22.11,124.68,0.515649
0.0,22.05,70.45,0.500023,0.0,22.25,155.28,,0.0,22.11,124.58,0.578151
0.0,22.05,71.1,0.500023,0.0,22.25,155.35,,0.0,22.11,123.18,0.734409
0.0,22.05,71.68,0.421894,0.0,22.25,155.28,,0.0,22.11,123.03,0.750034
0.0,22.07,72.27,0.531274,0.0,22.23,155.22,,0.0,22.15,121.6,0.703157
0.0,22.07,72.87,0.484397,0.0,22.23,155.13,,0.0,22.15,121.52,0.640654
0.0,22.07,73.32,0.453146,0.0,22.23,155.08,,0.0,22.15,120.13,0.531274
0.0,22.07,73.75,0.578151,0.0,22.23,155.07,,0.0,22.15,120.1,0.5469
0.0,21.99,74.17,0.484397,0.0,22.23,155.05,,0.0,22.27,118.75,0.531274
0.0,21.99,74.7,0.531274,0.0,22.23,154.97,,0.0,22.27,118.75,0.515649
0.0,21.99,75.22,0.500023,0.0,22.23,154.9,,0.0,22.27,117.3,0.5469
0.0,21.99,75.83,0.531274,0.0,22.23,154.87,,0.0,22.27,117.43,0.625029
0.0,21.99,76.52,0.515649,0.0,22.25,154.85,,0.0,22.29,115.98,0.593777
0.0,21.99,77.23,0.500023,0.0,22.25,154.85,,0.0,22.29,116.1,0.625029
