EDA,TEMP,HR, IBI,EDA,TEMP,HR, IBI,EDA,TEMP,HR, IBI
0.0,21.97,77.15,0.890666,0.0,21.77,162.35,0.375017,0.0,21.29,152.03,0.500023
0.0,21.97,77.3,0.828163,0.0,21.77,162.38,0.359391,0.0,21.29,152.4,0.484397
0.0,21.97,77.45,0.781286,0.0,21.77,162.43,0.343766,0.0,21.29,152.8,0.484397
0.0,21.97,77.6,0.781286,0.0,21.77,162.5,0.468771,0.0,21.29,153.25,0.484397
0.0,22.07,77.73,0.796911,0.0,21.79,162.53,0.406269,0.0,21.29,153.87,0.484397
0.0,22.07,77.83,0.734409,0.0,21.79,162.52,0.640654,0.0,21.29,154.67,0.468771
0.0,22.07,77.9,0.734409,0.0,21.79,162.48,0.734409,0.0,21.29,155.48,0.500023
0.0,22.07,77.93,0.734409,0.0,21.79,162.43,0.640654,0.0,21.29,156.4,0.468771
0.0,22.15,77.78,0.734409,0.0,21.79,162.38,0.43752,0.0,21.29,157.33,0.484397
0.0,22.15,77.67,0.687531,0.0,21.79,162.35,0.609403,0.0,21.29,158.23,0.484397
0.0,22.15,77.53,0.76566,0.0,21.79,162.37,0.453146,0.0,21.29,159.12,0.468771
0.0,22.15,77.6,0.703157,0.0,21.79,162.43,0.468771,0.0,21.29,160.08,0.468771
0.0,22.29,77.68,0.687531,0.0,21.77,162.53,0.515649,0.0,21.33,160.97,0.515649
0.0,22.29,77.8,0.703157,0.0,21.77,162.65,0.312514,0.0,21.33,161.57,0.468771
0.0,22.29,77.88,0.750034,0.0,21.77,162.7,0.421894,0.0,21.33,162.15,0.500023
0.0,22.29,78.02,0.750034,0.0,21.77,162.75,0.406269,0.0,21.33,162.8,0.5469
0.0,22.19,78.1,0.750034,0.0,21.75,162.87,0.453146,0.0,21.41,163.6,0.484397
0.016655,22.19,78.18,0.76566,0.0,21.75,162.95,0.453146,0.0,21.41,164.37,0.453146
0.312607,22.19,78.25,0.781286,0.0,21.75,163.02,0.796911,0.0,21.41,165.13,0.515649
0.295952,22.19,78.3,0.76566,0.0,21.75,163.13,0.828163,0.0,21.41,165.77,0.468771
0.796892,24.15,78.32,0.734409,0.0,21.79,163.3,0.609403,0.0,21.43,166.43,0.515649
0.022047,24.15,78.23,0.703157,0.0,21.79,163.53,0.750034,0.0,21.43,167.08,0.468771
0.0,24.15,78.13,0.750034,0.0,21.79,163.85,0.421894,0.0,21.43,167.1,0.515649
0.0,24.15,78.05,0.687531,0.0,21.79,164.15,0.312514,0.0,21.43,167.17,0.453146
0.0,23.73,78.08,0.687531,0.0,21.77,164.4,0.406269,0.0,21.25,166.88,0.5469
0.0,23.73,78.13,0.718783,0.0,21.77,164.65,0.421894,0.0,21.25,165.95,0.421894
0.0,23.73,78.23,0.687531,0.0,21.77,164.98,0.406269,0.0,21.25,164.93,0.578151
0.0,23.73,78.37,0.76566,0.0,21.77,165.27,0.562526,0.0,21.25,163.9,0.406269
0.0,21.81,78.47,0.734409,0.0,21.77,165.55,0.453146,0.0,21.27,162.85,0.531274
0.0,21.81,78.52,0.734409,0.0,21.77,165.85,0.562526,0.0,21.27,161.82,0.406269
0.0,21.81,78.55,0.718783,0.0,21.77,166.12,0.43752,0.0,21.27,160.65,0.531274
0.0,21.81,78.48,0.671906,0.0,21.77,166.33,0.359391,0.0,21.27,159.48,0.43752
0.0,21.79,78.4,0.781286,0.0,21.77,166.57,0.359391,0.0,21.31,158.37,0.5469
0.0,21.79,78.38,0.687531,0.0,21.77,166.82,0.468771,0.0,21.31,157.28,0.421894
0.0,21.79,78.52,0.750034,0.0,21.77,167.1,0.375017,0.0,21.31,156.12,0.5469
0.0,21.79,78.67,0.734409,0.0,21.77,167.37,0.421894,0.0,21.31,155.0,0.453146
0.0,21.71,78.77,0.812537,0.0,21.77,167.68,0.625029,0.0,21.37,153.85,0.515649
0.0,21.71,78.92,0.687531,0.0,21.77,167.97,0.578151,0.0,21.37,152.68,0.453146
0.0,21.71,79.0,0.828163,0.0,21.77,168.22,0.453146,0.0,21.37,151.37,0.515649
0.0,21.71,79.18,0.703157,0.0,21.77,168.53,0.343766,0.0,21.37,150.5,0.453146
0.0,21.67,79.38,0.718783,0.0,21.77,168.85,0.421894,0.0,21.35,149.67,0.5469
0.0,21.67,79.55,0.843789,0.0,21.77,169.15,0.500023,0.0,21.35,148.8,0.484397
0.0,21.67,79.68,0.796911,0.0,21.77,169.4,0.468771,0.0,21.35,147.95,0.453146
0.0,21.67,79.85,0.750034,0.0,21.77,169.72,0.890666,0.0,21.35,147.03,0.515649
0.0,21.69,79.98,0.734409,0.0,21.77,170.07,0.453146,0.0,21.33,145.95,0.484397
0.0,21.69,80.28,0.750034,0.0,21.77,170.4,0.625029,0.0,21.33,144.85,0.453146
0.0,21.69,80.83,0.781286,0.0,21.77,170.72,0.890666,0.0,21.33,143.75,0.484397
0.0,21.69,81.48,0.703157,0.0,21.77,171.02,0.500023,0.0,21.33,142.53,0.484397
0.0,21.67,82.05,0.718783,0.0,21.75,171.37,0.484397,0.0,21.35,142.13,0.468771
0.0,21.67,82.7,0.906291,0.0,21.75,171.77,0.375017,0.0,21.35,141.75,0.515649
0.0,21.67,83.4,0.718783,0.0,21.75,172.12,0.312514,0.0,21.35,141.38,0.484397
0.0,21.67,84.28,0.921917,0.0,21.75,172.43,0.531274,0.0,21.35,141.05,0.468771
0.0,21.69,85.18,0.671906,0.0,21.77,172.75,0.406269,0.0,21.33,140.75,0.484397
0.0,21.69,86.08,0.812537,0.0,21.77,173.13,0.500023,0.0,21.33,140.48,0.484397
0.0,21.69,86.93,0.640654,0.0,21.77,173.23,0.500023,0.0,21.33,140.2,0.515649
0.0,21.69,87.77,0.718783,0.0,21.77,173.32,0.562526,0.0,21.33,140.15,0.453146
0.0,21.71,88.62,0.734409,0.0,21.79,173.47,0.312514,0.0,21.31,140.02,0.484397
0.0,21.71,89.52,0.781286,0.0,21.79,173.47,0.515649,0.0,21.31,139.87,0.453146
0.0,21.71,90.45,0.718783,0.0,21.79,173.37,0.390643,0.0,21.31,139.65,0.484397
0.0,21.71,91.25,0.734409,0.0,21.79,173.28,0.562526,0.0,21.31,139.12,0.468771
0.0,21.69,92.2,0.781286,0.0,21.77,173.15,0.671906,0.0,21.31,138.8,0.515649
0.0,21.69,92.6,0.718783,0.0,21.77,173.2,0.531274,0.0,21.31,138.42,0.453146
0.0,21.69,92.88,0.859414,0.0,21.77,173.23,0.32814,0.0,21.31,138.03,0.484397
0.0,21.69,93.13,0.828163,0.0,21.77,173.25,0.500023,0.0,21.31,137.62,0.468771
0.0,21.77,93.38,0.609403,0.0,21.81,173.28,0.65628,0.0,21.31,137.03,0.468771
0.0,21.77,93.63,0.687531,0.0,21.81,173.32,0.343766,0.0,21.31,136.45,0.453146
0.0,21.77,93.9,0.640654,0.0,21.81,173.37,0.43752,0.0,21.31,135.87,0.484397
0.0,21.77,93.98,0.671906,0.0,21.81,173.47,0.500023,0.0,21.31,135.27,0.500023
0.0,21.73,94.2,0.734409,0.0,21.77,173.6,0.390643,0.0,21.31,134.73,0.484397
0.0,21.73,94.43,0.687531,0.0,21.77,173.73,0.343766,0.0,21.31,134.17,0.468771
0.0,21.73,94.62,0.859414,0.0,21.77,173.87,0.43752,0.0,21.31,133.63,0.515649
0.0,21.73,94.8,0.781286,0.0,21.77,173.98,0.32814,0.0,21.31,133.03,0.468771
0.0,21.69,94.97,0.625029,0.0,21.79,174.03,0.500023,0.0,21.31,132.43,0.500023
0.0,21.69,95.13,0.890666,0.0,21.79,174.03,0.500023,0.0,21.31,131.88,0.500023
0.0,21.69,95.32,0.671906,0.0,21.79,173.95,0.468771,0.0,21.31,131.17,0.484397
0.0,21.69,95.52,0.671906,0.0,21.79,173.87,0.43752,0.0,21.31,130.43,0.484397
0.0,21.75,95.75,0.687531,0.0,21.77,173.73,0.515649,0.0,21.29,129.63,0.453146
0.0,21.75,95.93,0.718783,0.0,21.77,173.6,0.828163,0.0,21.29,129.15,0.531274
0.0,21.75,96.08,0.687531,0.0,21.77,173.48,0.468771,0.0,21.29,128.6,0.468771
0.0,21.75,96.27,0.750034,0.0,21.77,173.33,0.421894,0.0,21.29,128.05,0.484397
0.0,21.75,96.48,0.781286,0.0,21.81,173.15,0.421894,0.0,21.53,127.43,0.484397
0.0,21.75,96.52,0.781286,0.0,21.81,172.93,0.578151,0.0,21.53,126.87,0.484397
0.0,21.75,96.35,0.796911,0.0,21.81,172.67,0.671906,0.0,21.53,126.27,0.500023
0.0,21.75,96.27,0.812537,0.0,21.81,172.4,0.65628,0.0,21.53,125.65,0.484397
0.0,21.77,96.27,0.812537,0.0,21.79,172.13,0.640654,0.0,21.57,125.02,0.484397
0.0,21.77,96.5,0.750034,0.0,21.79,171.87,0.5469,0.0,21.57,124.4,0.468771
0.0,21.77,96.73,0.76566,0.0,21.79,171.52,0.98442,0.0,21.57,123.78,0.515649
0.0,21.77,97.08,0.87504,0.0,21.79,171.25,0.593777,0.0,21.57,123.22,0.484397
0.0,21.77,97.48,0.76566,0.0,21.77,170.97,0.500023,0.0,21.39,122.68,0.515649
0.0,21.77,97.78,0.843789,0.0,21.77,170.73,0.453146,0.0,21.39,122.13,0.500023
0.0,21.77,98.15,0.76566,0.0,21.77,170.5,0.515649,0.0,21.39,121.67,0.515649
0.0,21.77,98.53,0.734409,0.0,21.77,170.28,0.453146,0.0,21.39,121.17,0.468771
0.0,21.75,98.47,0.703157,0.0,21.77,170.07,0.375017,0.0,21.37,120.6,0.500023
0.0,21.75,98.28,0.812537,0.0,21.77,169.85,0.484397,0.0,21.37,119.95,0.468771
0.0,21.75,98.0,0.796911,0.0,21.77,169.6,0.468771,0.0,21.37,119.32,0.484397
0.0,21.75,97.67,0.703157,0.0,21.77,169.37,0.343766,0.0,21.37,118.82,0.484397
0.0,21.81,97.33,0.718783,0.0,21.79,169.08,0.531274,0.0,21.39,117.85,0.484397
0.0,21.81,96.97,0.750034,0.0,21.79,168.85,0.703157,0.0,21.39,116.9,0.500023
0.0,21.81,96.65,0.750034,0.0,21.79,168.55,0.593777,0.0,21.39,115.97,0.484397
0.0,21.81,96.3,0.734409,0.0,21.79,168.18,0.500023,0.0,21.39,115.05,0.468771
0.0,21.79,95.95,0.718783,0.0,21.79,167.8,0.484397,0.0,21.37,114.12,0.500023
0.0,21.79,95.62,0.750034,0.0,21.79,167.4,0.468771,0.0,21.37,113.2,0.468771
0.0,21.79,95.33,0.687531,0.0,21.79,167.07,0.578151,0.0,21.37,112.28,0.500023
0.0,21.79,95.02,0.703157,0.0,21.79,166.68,0.515649,0.0,21.37,111.43,0.468771
0.0,21.81,94.78,0.718783,0.0,21.77,166.33,0.453146,0.0,21.35,110.35,0.500023
0.0,21.81,94.47,0.718783,0.0,21.77,166.0,0.343766,0.0,21.35,109.35,0.43752
0.0,21.81,93.85,0.781286,0.0,21.77,165.68,0.32814,0.0,21.35,108.27,0.531274
0.0,21.81,93.22,0.750034,0.0,21.77,165.37,0.375017,0.0,21.35,107.3,0.453146
0.0,21.99,92.62,0.796911,0.0,21.79,165.02,0.375017,0.0,21.33,106.45,0.515649
0.0,21.99,91.8,0.812537,0.0,21.79,164.62,0.390643,0.0,21.33,105.58,0.468771
0.0,21.99,90.92,0.76566,0.0,21.79,164.27,0.406269,0.0,21.33,104.7,0.531274
0.0,21.99,89.83,0.812537,0.0,21.79,163.95,0.390643,0.0,21.33,103.73,0.484397
0.0,21.85,88.78,0.750034,0.0,21.79,163.67,0.406269,0.0,21.45,102.8,0.500023
0.0,21.85,87.68,0.734409,0.0,21.79,163.3,0.343766,0.0,21.45,101.85,0.468771
0.0,21.85,86.65,0.890666,0.0,21.79,163.22,0.343766,0.0,21.45,100.95,0.515649
0.0,21.85,85.65,0.687531,0.0,21.79,163.18,0.359391,0.0,21.45,100.02,0.484397
0.0,21.93,84.65,0.796911,0.0,21.81,163.07,0.390643,0.0,21.79,99.08,0.500023
0.0,21.93,83.43,0.703157,0.0,21.81,163.03,,0.0,21.79,98.28,0.453146
0.0,21.93,82.22,0.859414,0.0,21.81,163.03,,0.0,21.79,97.55,0.531274
0.0,21.93,80.98,0.87504,0.0,21.81,163.03,,0.0,21.79,96.88,0.453146
0.0,21.83,79.5,0.65628,0.0,21.81,163.23,,0.0,21.29,96.32,0.500023
0.0,21.83,78.5,0.843789,0.0,21.81,163.43,,0.0,21.29,96.45,0.43752
0.0,21.83,77.7,0.812537,0.0,21.81,163.63,,0.0,21.29,96.5,0.453146
0.0,21.83,76.9,0.76566,0.0,21.81,163.87,,0.0,21.29,95.4,0.453146
0.0,21.85,76.13,0.843789,0.0,21.81,164.1,,0.0,21.35,95.77,0.515649
0.0,21.85,75.42,0.828163,0.0,21.81,164.4,,0.0,21.35,95.03,0.43752
0.0,21.85,74.7,0.843789,0.0,21.81,164.7,,0.0,21.35,95.83,0.484397
0.0,21.85,74.2,0.812537,0.0,21.81,164.97,,0.0,21.35,97.0,0.453146
0.0,21.79,73.67,0.843789,0.0,21.79,165.22,,0.0,21.35,97.3,0.515649
0.0,21.79,73.13,0.76566,0.0,21.79,165.47,,0.0,21.35,97.62,0.453146
0.0,21.79,72.63,0.796911,0.0,21.79,165.65,,0.0,21.35,97.9,0.468771
0.0,21.79,72.12,0.687531,0.0,21.79,165.85,,0.0,21.35,98.18,0.484397
0.0,21.75,71.65,0.76566,0.0,21.81,166.15,,0.0,21.35,99.27,0.484397
0.0,21.75,71.22,0.828163,0.0,21.81,166.48,,0.0,21.35,98.58,0.578151
0.0,21.75,70.78,0.640654,0.0,21.81,166.93,,0.0,21.35,99.6,0.453146
0.0,21.75,70.58,0.703157,0.0,21.81,167.37,,0.0,21.35,100.78,0.421894
0.0,21.77,70.38,0.750034,0.0,21.81,167.92,,0.0,21.35,99.93,0.484397
0.0,21.77,70.25,0.781286,0.0,21.81,168.43,,0.0,21.35,100.58,0.500023
0.0,21.77,70.12,0.76566,0.0,21.81,168.92,,0.0,21.35,99.48,0.484397
0.0,21.77,69.95,0.734409,0.0,21.81,169.53,,0.0,21.35,100.4,0.43752
0.0,21.75,69.73,0.812537,0.0,21.79,170.08,,0.0,21.47,99.88,0.578151
0.0,21.75,69.87,0.828163,0.0,21.79,170.6,,0.0,21.47,100.77,0.5469
0.0,21.75,70.2,0.718783,0.0,21.79,170.88,,0.0,21.47,100.28,0.500023
0.0,21.75,70.42,0.859414,0.0,21.79,171.13,,0.0,21.47,101.1,0.578151
0.0,21.75,70.52,0.734409,0.0,21.81,171.28,,0.0,21.41,100.67,0.65628
0.0,21.75,70.35,0.750034,0.0,21.81,171.42,,0.0,21.41,101.57,0.468771
0.0,21.75,70.13,0.796911,0.0,21.81,171.58,,0.0,21.41,101.13,0.531274
0.0,21.75,69.77,0.76566,0.0,21.81,171.67,,0.0,21.41,102.08,0.515649
0.0,21.75,69.3,0.65628,0.0,21.79,171.72,,0.0,21.37,101.65,0.43752
0.0,21.75,68.95,0.76566,0.0,21.79,171.7,,0.0,21.37,102.57,0.453146
0.0,21.75,68.55,0.828163,0.0,21.79,171.63,,0.0,21.37,102.17,0.578151
0.0,21.75,68.18,0.734409,0.0,21.79,171.53,,0.0,21.37,103.13,0.671906
0.0,21.73,68.27,0.812537,0.0,21.81,171.4,,0.0,21.37,102.78,0.750034
0.0,21.73,68.38,0.687531,0.0,21.81,171.23,,0.0,21.37,103.9,0.703157
0.0,21.73,68.43,0.390643,0.0,21.81,171.05,,0.0,21.37,103.62,0.87504
0.0,21.73,68.5,0.687531,0.0,21.81,170.82,,0.0,21.37,104.57,0.625029
0.0,21.71,68.62,0.796911,0.0,21.81,170.65,,0.0,21.33,104.53,0.843789
0.0,21.71,68.72,0.750034,0.0,21.81,170.43,,0.0,21.33,105.92,0.625029
0.0,21.71,68.98,0.76566,0.0,21.81,170.28,,0.0,21.33,105.78,0.859414
0.0,21.71,69.28,0.76566,0.0,21.81,170.2,,0.0,21.33,107.08,0.703157
0.0,21.77,69.58,0.718783,0.0,21.83,170.3,,0.0,21.33,107.28,0.375017
0.0,21.77,69.83,0.843789,0.0,21.83,170.4,,0.0,21.33,107.68,0.859414
0.0,21.77,70.32,0.734409,0.0,21.83,170.42,,0.0,21.33,107.38,0.750034
0.0,21.77,70.73,0.796911,0.0,21.83,170.38,,0.0,21.33,108.7,0.734409
0.0,21.71,70.9,0.718783,0.0,21.81,170.33,,0.0,21.31,108.38,0.671906
0.0,21.71,71.15,0.640654,0.0,21.81,170.23,,0.0,21.31,109.68,0.890666
0.0,21.71,71.4,0.640654,0.0,21.81,170.1,,0.0,21.31,110.15,0.421894
0.0,21.71,71.6,0.609403,0.0,21.81,169.98,,0.0,21.31,110.63,0.43752
0.0,21.73,71.75,0.734409,0.0,21.81,169.85,,0.0,21.47,110.5,0.968794
0.0,21.73,72.1,0.718783,0.0,21.81,169.67,,0.0,21.47,111.92,0.640654
0.0,21.73,72.55,0.718783,0.0,21.81,169.52,,0.0,21.47,111.83,0.406269
0.0,21.73,72.9,0.718783,0.0,21.81,169.3,,0.0,21.47,113.27,0.687531
0.0,21.71,73.25,0.76566,0.0,21.81,169.03,,0.0,21.37,113.2,0.812537
0.0,21.71,73.6,0.734409,0.0,21.81,168.75,,0.0,21.37,114.62,0.671906
0.0,21.71,73.72,0.781286,0.0,21.81,168.47,,0.0,21.37,114.55,0.937543
0.0,21.71,73.75,0.843789,0.0,21.81,168.5,,0.0,21.37,116.02,0.812537
0.0,21.71,73.85,0.65628,0.0,21.83,168.73,,0.0,21.37,116.07,1.062549
0.0,21.71,74.13,0.87504,0.0,21.83,168.95,,0.0,21.37,117.45,0.98442
0.0,21.71,74.65,0.750034,0.0,21.83,169.17,,0.0,21.37,117.4,0.734409
0.0,21.71,75.13,0.796911,0.0,21.83,169.43,,0.0,21.37,118.73,1.000046
0.0,21.71,75.67,0.734409,0.0,21.81,169.52,,0.0,21.37,118.25,0.921917
0.0,21.71,76.2,0.796911,0.0,21.81,169.22,,0.0,21.37,118.87,0.828163
0.0,21.71,76.6,0.750034,0.0,21.81,168.98,,0.0,21.37,119.02,0.953169
0.0,21.71,77.05,0.718783,0.0,21.81,168.75,,0.0,21.37,120.32,0.890666
