EDA,TEMP,HR, IBI,EDA,TEMP,HR, IBI,EDA,TEMP,HR, IBI
0.017939,21.83,101.43,0.515649,0.01794,22.19,133.67,0.484397,0.017938,21.99,110.7,0.531274
0.016657,21.83,101.47,0.406269,0.015377,22.19,134.42,0.578151,0.019219,21.97,110.62,0.531274
0.017939,21.83,102.13,0.406269,0.01794,22.19,135.75,0.640654,0.019219,21.97,111.5,0.515649
0.016657,21.83,101.87,0.468771,0.015377,22.19,136.42,0.562526,0.019219,21.97,111.45,0.671906
0.017939,21.83,102.4,0.406269,0.016658,22.19,137.4,0.484397,0.019219,21.97,112.13,0.5469
0.016657,21.83,101.82,0.453146,0.016658,22.19,138.83,0.578151,0.019219,21.99,111.72,0.562526
0.017939,21.83,101.25,0.500023,0.01794,22.19,139.02,0.390643,0.019219,21.99,112.07,0.5469
0.016657,21.83,100.72,0.43752,0.015377,22.19,139.28,0.515649,0.017938,21.99,112.4,0.562526
0.017939,21.83,100.18,0.515649,0.01794,22.19,139.52,0.406269,0.019219,21.99,112.95,0.593777
0.017939,21.83,99.68,0.531274,0.016658,22.21,139.8,0.406269,0.017938,22.01,113.43,0.531274
0.017939,21.83,99.2,0.531274,0.01794,22.21,140.12,0.343766,0.0205,22.01,114.2,0.609403
0.017939,21.83,99.18,0.640654,0.015377,22.21,140.18,0.578151,0.017938,22.01,113.15,0.515649
0.015376,21.83,98.97,0.625029,0.01794,22.21,140.28,0.421894,0.019219,22.01,113.65,0.578151
0.021783,21.83,98.83,0.687531,0.016658,22.19,140.35,0.375017,0.017938,21.97,114.32,0.5469
0.20245,21.83,98.65,0.625029,0.01794,22.19,140.47,0.406269,0.019219,21.97,113.97,0.578151
0.388243,21.83,98.52,0.625029,0.016658,22.19,140.52,0.578151,0.017938,21.97,114.18,0.609403
0.03844,21.83,98.42,0.640654,0.01794,22.19,140.52,0.390643,0.019219,21.97,114.47,0.593777
0.014095,23.69,98.32,0.687531,0.016658,22.19,140.48,0.43752,0.017938,21.93,114.22,0.578151
0.025627,23.69,98.38,0.593777,0.01794,22.19,140.47,0.390643,0.019219,21.93,113.18,0.5469
0.016657,23.69,98.42,0.609403,0.016658,22.19,140.37,0.500023,0.016656,21.93,112.78,0.65628
0.016657,23.69,98.52,0.640654,0.01794,22.19,140.13,0.375017,0.019219,21.93,111.7,0.625029
0.017939,23.39,98.6,0.609403,0.016658,22.17,139.9,0.484397,0.017938,21.95,111.45,0.718783
0.015376,23.39,98.7,0.593777,0.016658,22.17,139.67,0.500023,0.019219,21.95,110.33,0.640654
0.014095,23.39,98.75,0.640654,0.014096,22.17,139.48,0.375017,0.015375,21.95,110.32,0.781286
0.015376,23.39,98.8,0.531274,0.019221,22.17,139.3,0.375017,0.019219,21.95,111.48,0.703157
0.016657,22.21,98.87,0.625029,0.016658,22.19,138.87,0.515649,0.019219,21.97,112.15,0.734409
0.016657,22.21,98.9,0.593777,0.016658,22.19,138.43,0.76566,0.017938,21.97,113.25,0.625029
0.016657,22.21,98.97,0.609403,0.01794,22.19,137.98,0.781286,0.019219,21.97,113.92,0.65628
0.01922,22.21,99.0,0.671906,0.016658,22.19,137.53,0.968794,0.017938,21.97,114.7,0.515649
0.016657,22.31,98.97,0.718783,0.01794,22.19,137.08,0.843789,0.016656,21.99,115.42,0.718783
0.015376,22.31,98.95,0.578151,0.016658,22.19,136.62,1.234432,0.017938,21.99,116.17,0.703157
0.015376,22.31,98.98,0.609403,0.01794,22.19,136.18,0.781286,0.017938,21.99,116.92,0.671906
0.016657,22.31,98.98,0.578151,0.016658,22.19,135.77,0.406269,0.017938,21.99,117.63,0.718783
0.01922,22.27,98.98,0.640654,0.015377,22.19,135.38,0.468771,0.017938,21.99,118.35,0.750034
0.014095,22.27,99.1,0.531274,0.016658,22.19,134.98,0.421894,0.019219,21.99,118.88,0.671906
0.015376,22.27,98.95,0.531274,0.01794,22.19,134.58,0.609403,0.017938,21.99,119.03,0.625029
0.016657,22.27,98.83,0.484397,0.016658,22.19,134.15,0.484397,0.016656,21.99,120.12,0.65628
0.016657,22.35,98.77,0.625029,0.016658,22.21,133.73,0.406269,0.017938,21.97,120.58,0.609403
0.016657,22.35,98.32,0.5469,0.016658,22.21,133.33,0.562526,0.016656,21.97,120.62,0.625029
0.015376,22.35,97.9,0.65628,0.015377,22.21,132.77,0.578151,0.017938,21.97,120.68,0.593777
0.016657,22.35,98.22,0.531274,0.016658,22.21,132.15,0.390643,0.017938,21.97,120.65,0.640654
0.015376,22.27,98.48,0.640654,0.01794,22.21,131.53,0.453146,0.016656,21.95,120.6,0.687531
0.015376,22.27,98.82,0.5469,0.016658,22.21,130.9,0.5469,0.017938,21.95,120.58,0.578151
0.015376,22.27,98.67,0.578151,0.016658,22.21,130.25,0.32814,0.016656,21.95,120.55,0.718783
0.015376,22.27,98.45,0.593777,0.01794,22.21,129.48,0.453146,0.016656,21.95,120.03,0.593777
0.016657,22.29,98.12,0.531274,0.015377,22.17,128.8,0.312514,0.016656,21.97,119.95,0.640654
0.016657,22.29,97.82,0.562526,0.01794,22.17,128.12,0.375017,0.017938,21.97,119.62,0.76566
0.014095,22.29,97.53,0.562526,0.016658,22.17,127.53,0.515649,0.019219,21.97,120.43,0.515649
0.015376,22.29,97.23,0.578151,0.016658,22.17,127.08,0.98442,0.016656,21.97,120.05,0.562526
0.016657,22.19,96.93,0.687531,0.016658,22.19,126.63,1.000046,0.016656,21.95,121.58,0.76566
0.015376,22.19,96.62,0.796911,0.016658,22.19,126.23,1.140677,0.016656,21.95,122.23,0.625029
0.014095,22.19,96.33,0.671906,0.016658,22.19,125.87,0.468771,0.015375,21.95,121.57,0.718783
0.014095,22.19,96.15,0.76566,0.016658,22.19,125.52,0.640654,0.016656,21.95,122.42,0.578151
0.016657,22.19,96.02,0.593777,0.019221,22.19,125.22,0.687531,0.016656,21.93,122.33,0.593777
0.015376,22.19,95.87,0.718783,0.01794,22.19,124.92,0.671906,0.017938,21.93,122.25,0.640654
0.014095,22.19,95.7,0.718783,0.019221,22.19,124.62,0.390643,0.016656,21.93,122.93,0.640654
0.015376,22.19,95.53,0.609403,0.01794,22.19,124.37,0.375017,0.017938,21.93,122.4,0.687531
0.016657,22.09,95.32,0.625029,0.016658,22.17,124.08,0.312514,0.016656,23.17,122.25,0.718783
0.015376,22.09,95.03,0.593777,0.020503,22.17,123.82,0.32814,0.017938,23.17,122.15,0.65628
0.015376,22.09,94.77,0.531274,0.016658,22.17,123.55,0.406269,0.016656,23.17,122.2,0.65628
0.015376,22.09,94.48,0.562526,0.016658,22.17,123.33,0.593777,0.016656,23.17,122.27,0.609403
0.014095,22.11,94.05,0.65628,0.01794,22.19,123.13,0.968794,0.015375,22.11,122.33,0.609403
0.015376,22.11,93.68,0.500023,0.019221,22.19,122.93,0.500023,0.016656,22.11,122.43,0.578151
0.014095,22.11,93.37,0.718783,0.01794,22.19,122.8,0.515649,0.015375,22.11,122.48,0.562526
0.014095,22.11,93.05,0.65628,0.016658,22.19,122.72,0.734409,0.019219,22.11,122.52,0.593777
0.015376,22.03,92.72,0.671906,0.01794,22.19,122.62,0.43752,0.016656,22.09,122.53,0.578151
0.015376,22.03,92.45,0.609403,0.016658,22.19,122.63,0.718783,0.017938,22.09,122.52,0.609403
0.015376,22.03,92.08,0.687531,0.016658,22.19,122.68,0.703157,0.015375,22.09,122.52,0.484397
0.015376,22.03,91.68,0.5469,0.016658,22.19,122.63,0.515649,0.016656,22.09,122.03,0.625029
0.016657,22.05,91.28,0.734409,0.016658,22.19,122.88,0.687531,0.015375,22.07,120.93,0.593777
0.015376,22.05,90.88,0.640654,0.016658,22.19,123.13,0.562526,0.017938,22.07,120.8,0.65628
0.014095,22.05,90.5,0.609403,0.016658,22.19,123.4,0.500023,0.017938,22.07,121.25,0.625029
0.017939,22.05,90.13,0.671906,0.016658,22.19,123.65,0.515649,0.016656,22.07,121.13,0.703157
0.014095,22.01,89.77,0.593777,0.016658,22.19,123.88,0.406269,0.016656,22.03,119.85,0.609403
0.015376,22.01,89.48,0.609403,0.016658,22.19,124.15,0.43752,0.015375,22.03,119.58,0.671906
0.016657,22.01,89.13,0.687531,0.01794,22.19,124.43,0.406269,0.016656,22.03,118.75,0.65628
0.015376,22.01,88.68,0.781286,0.01794,22.19,124.77,0.406269,0.015375,22.03,118.53,0.625029
0.017939,22.01,88.22,0.593777,0.01794,22.21,125.12,0.421894,0.015375,22.03,117.63,0.625029
0.016657,22.01,87.55,0.750034,0.016658,22.21,125.45,0.484397,0.015375,22.03,117.43,0.625029
0.014095,22.01,86.92,0.625029,0.016658,22.21,125.82,1.265683,0.016656,22.03,116.52,0.625029
0.014095,22.01,86.2,0.65628,0.01794,22.21,126.17,0.5469,0.015375,22.03,116.35,0.65628
0.014095,21.97,86.27,0.625029,0.019221,22.21,126.48,0.578151,0.015375,22.03,115.4,0.609403
0.014095,21.97,86.23,0.687531,0.01794,22.21,126.78,0.43752,0.015375,22.03,115.35,0.625029
0.014095,21.97,86.22,0.671906,0.016658,22.21,127.08,0.625029,0.015375,22.03,114.82,0.609403
0.012813,21.97,86.15,0.625029,0.016658,22.21,127.35,0.484397,0.015375,22.03,113.03,0.609403
0.012813,21.93,86.08,0.65628,0.016658,22.19,127.67,0.593777,0.015375,22.03,111.83,0.593777
0.014095,21.93,85.98,0.640654,0.016658,22.19,128.15,0.390643,0.015375,22.03,110.58,0.625029
0.015376,21.93,85.9,0.625029,0.016658,22.19,128.98,0.32814,0.016656,22.03,109.8,0.734409
0.012813,21.93,85.78,0.640654,0.016658,22.19,129.83,0.390643,0.015375,22.03,108.92,0.703157
0.012813,21.97,85.57,0.640654,0.016658,22.21,130.65,0.515649,0.014094,22.09,108.1,0.781286
0.014095,21.97,85.35,0.593777,0.016658,22.21,131.47,0.43752,0.015375,22.09,107.2,0.750034
0.014095,21.97,85.13,0.609403,0.016658,22.21,132.28,0.921917,0.015375,22.09,106.32,0.625029
0.014095,21.97,84.97,0.625029,0.016658,22.21,133.07,0.703157,0.015375,22.09,105.45,0.687531
0.015376,21.93,84.8,0.640654,0.016658,22.19,133.77,0.43752,0.014094,22.09,104.65,0.671906
0.014095,21.93,84.6,0.625029,0.01794,22.19,134.47,0.750034,0.015375,22.09,103.85,0.65628
0.015376,21.93,84.6,0.687531,0.01794,22.19,135.2,0.359391,0.015375,22.09,104.2,0.609403
0.012813,21.93,84.62,0.578151,0.016658,22.19,135.7,0.375017,0.015375,22.09,104.47,0.687531
0.014095,21.93,84.62,0.640654,0.01794,22.19,136.2,0.390643,0.015375,22.09,104.72,0.734409
0.014095,21.93,84.87,0.609403,0.016658,22.19,136.75,0.421894,0.015375,22.09,104.9,0.65628
0.014095,21.93,85.05,0.578151,0.016658,22.19,137.48,0.453146,0.016656,22.09,105.05,0.65628
0.014095,21.93,84.52,0.593777,0.01794,22.19,138.28,0.343766,0.015375,22.09,105.3,0.562526
0.012813,21.99,84.02,0.625029,0.01794,22.19,139.07,0.515649,0.016656,22.11,105.53,0.593777
0.014095,21.99,83.53,0.640654,0.016658,22.19,139.9,0.390643,0.017938,22.11,105.73,0.687531
0.012813,21.99,83.53,0.484397,0.012814,22.19,140.7,0.359391,0.014094,22.11,105.92,0.578151
0.014095,21.99,83.48,0.625029,0.015377,22.19,141.68,0.906291,0.015375,22.11,106.55,0.687531
0.012813,22.03,83.52,0.640654,0.016658,22.19,142.58,0.375017,0.014094,22.07,107.15,0.640654
0.014095,22.03,83.03,0.625029,0.015377,22.19,143.47,1.000046,0.015375,22.07,108.37,0.671906
0.014095,22.03,82.5,0.625029,0.016658,22.19,144.33,0.453146,0.016656,22.07,108.23,0.5469
0.014095,22.03,82.42,0.593777,0.016658,22.19,145.18,0.453146,0.015375,22.07,109.78,0.640654
0.014095,22.13,82.45,0.562526,0.015377,22.19,146.13,0.98442,0.016656,22.05,109.98,0.65628
0.014095,22.13,82.55,0.593777,0.015377,22.19,146.98,0.390643,0.014094,22.05,110.1,0.625029
0.015376,22.13,82.57,0.609403,0.01794,22.19,147.87,0.484397,0.016656,22.05,112.07,0.65628
0.014095,22.13,82.57,0.5469,0.016658,22.19,148.7,0.468771,0.015375,22.05,112.65,0.625029
0.011532,22.13,82.55,0.593777,0.01794,22.21,149.52,0.515649,0.016656,22.05,114.13,0.687531
0.014095,22.13,82.42,0.578151,0.016658,22.21,150.35,0.484397,0.015375,22.05,115.62,0.640654
0.015376,22.13,82.62,0.578151,0.016658,22.21,151.2,0.593777,0.016656,22.05,117.05,0.609403
0.011532,22.13,82.93,0.609403,0.016658,22.21,151.95,0.500023,0.015375,22.05,118.5,0.65628
0.012813,23.25,83.28,0.625029,0.015377,22.21,152.65,0.578151,0.017938,22.05,119.92,0.750034
0.012813,23.25,83.63,0.625029,0.01794,22.21,153.32,0.468771,0.014094,22.05,121.35,0.671906
0.014095,23.25,83.98,0.65628,0.016658,22.21,154.05,0.453146,0.016656,22.05,122.52,0.703157
0.014095,23.25,84.3,0.625029,0.016658,22.21,154.47,0.312514,0.015375,22.05,123.67,0.65628
0.014095,22.73,84.62,0.593777,0.015377,22.21,154.87,0.390643,0.015375,22.05,124.82,0.640654
0.015376,22.73,84.73,0.640654,0.016658,22.21,155.28,0.500023,0.016656,22.05,125.9,0.718783
0.014095,22.73,84.95,0.609403,0.015377,22.21,155.63,0.359391,0.016656,22.05,127.02,0.65628
0.012813,22.73,85.2,0.625029,0.016658,22.21,155.97,0.468771,0.019219,22.05,128.12,0.687531
0.014095,22.29,85.47,0.625029,0.016658,22.23,156.32,0.390643,0.015375,22.09,129.18,0.609403
0.012813,22.29,85.73,0.578151,0.016658,22.23,156.63,0.406269,0.016656,22.09,130.23,0.625029
0.012813,22.29,86.12,0.593777,0.015377,22.23,156.9,0.484397,0.016656,22.09,131.28,0.609403
0.012813,22.29,86.52,0.515649,0.015377,22.23,157.3,0.468771,0.016656,22.09,132.62,0.625029
0.015376,22.13,86.92,0.562526,0.015377,22.19,157.43,0.375017,0.016656,22.07,134.62,0.65628
0.012813,22.13,87.28,0.625029,0.016658,22.19,157.5,0.578151,0.016656,22.07,135.43,0.734409
0.014095,22.13,87.73,0.640654,0.015377,22.19,157.53,0.343766,0.015375,22.07,136.42,0.718783
0.014095,22.13,88.15,0.500023,0.016658,22.19,157.58,0.484397,0.019219,22.07,137.27,0.671906
0.014095,22.09,88.55,0.671906,0.015377,22.17,157.6,0.359391,0.015375,22.05,139.07,0.671906
0.014095,22.09,88.93,0.65628,0.016658,22.17,157.58,0.484397,0.014094,22.05,140.88,0.65628
0.012813,22.09,89.53,0.625029,0.016658,22.17,157.53,0.562526,0.015375,22.05,142.68,0.687531
0.012813,22.09,90.15,0.593777,0.015377,22.17,157.42,0.343766,0.015375,22.05,144.47,0.65628
0.012813,22.09,90.73,0.671906,0.016658,22.19,157.27,0.390643,0.015375,22.03,146.27,0.65628
0.014095,22.09,91.35,0.625029,0.015377,22.19,157.12,0.484397,0.016656,22.03,147.88,0.65628
0.012813,22.09,91.75,0.609403,0.016658,22.19,156.93,0.390643,0.015375,22.03,149.52,0.671906
0.014095,22.09,92.2,0.625029,0.015377,22.19,156.77,0.43752,0.015375,22.03,151.08,0.734409
0.014095,22.07,91.93,0.65628,0.016658,22.21,156.65,0.390643,0.015375,22.03,152.52,0.687531
0.014095,22.07,91.63,0.640654,0.015377,22.21,156.53,0.484397,0.016656,22.03,154.0,0.65628
0.011532,22.07,91.35,0.625029,0.014096,22.21,156.4,0.359391,0.015375,22.03,154.9,0.750034
0.011532,22.07,91.12,0.625029,0.015377,22.21,156.32,0.312514,0.015375,22.03,155.82,0.703157
0.012813,22.07,90.87,0.625029,0.015377,22.21,156.22,0.453146,0.015375,22.05,156.58,0.750034
0.015376,22.07,90.63,0.718783,0.015377,22.21,155.97,0.375017,0.015375,22.05,157.38,0.76566
0.014095,22.07,90.37,0.515649,0.016658,22.21,155.35,0.406269,0.015375,22.05,158.15,0.734409
0.014095,22.07,90.12,0.734409,0.015377,22.21,154.7,0.390643,0.016656,22.05,158.88,0.671906
0.012813,22.07,89.88,0.843789,0.015377,22.21,154.07,0.515649,0.016656,22.05,159.5,0.65628
0.012813,22.07,89.62,0.609403,0.016658,22.21,153.42,0.453146,0.016656,22.05,160.17,0.734409
0.014095,22.07,89.35,0.625029,0.015377,22.21,152.68,0.375017,0.016656,22.05,160.78,0.718783
0.012813,22.07,89.07,0.734409,0.016658,22.21,151.97,0.453146,0.016656,22.05,161.43,0.750034
0.014095,22.07,88.75,0.5469,0.015377,22.19,151.28,0.343766,0.016656,22.03,162.02,0.76566
0.012813,22.07,88.42,0.703157,0.015377,22.19,150.62,0.468771,0.017938,22.03,162.57,0.76566
0.012813,22.07,88.15,0.76566,0.015377,22.19,149.9,0.500023,0.016656,22.03,162.35,0.968794
0.012813,22.07,87.87,0.671906,0.016658,22.19,149.4,0.343766,0.015375,22.03,162.27,0.687531
0.014095,22.09,87.57,0.593777,0.015377,22.21,148.9,0.421894,0.016656,22.03,162.17,0.609403
0.012813,22.09,87.37,0.781286,0.015377,22.21,148.33,0.500023,0.015375,22.03,162.18,0.640654
0.014095,22.09,87.2,0.609403,0.015377,22.21,147.73,0.375017,0.016656,22.03,162.22,0.625029
0.012813,22.09,86.95,0.671906,0.016658,22.21,147.12,0.453146,0.017938,22.03,162.22,0.65628
0.014095,22.11,86.4,0.718783,0.016658,22.23,146.48,0.515649,0.016656,22.03,162.18,0.593777
0.012813,22.11,85.82,0.65628,0.016658,22.23,145.82,0.515649,0.015375,22.03,162.18,0.687531
0.014095,22.11,85.23,0.593777,0.016658,22.23,145.18,0.453146,0.015375,22.03,162.2,0.515649
0.011532,22.11,84.75,0.687531,0.015377,22.23,144.48,0.531274,0.016656,22.03,162.28,0.65628
0.014095,22.17,84.13,0.609403,0.016658,22.21,143.78,0.375017,0.015375,22.03,162.42,0.671906
0.014095,22.17,84.45,0.5469,0.015377,22.21,143.07,0.468771,0.015375,22.03,162.55,0.812537
0.012813,22.17,84.95,0.562526,0.016658,22.21,142.37,0.453146,0.014094,22.03,162.8,0.625029
0.014095,22.17,85.05,0.578151,0.015377,22.21,141.58,0.531274,0.015375,22.03,162.62,0.65628
0.014095,22.07,85.05,0.593777,0.015377,22.21,140.68,0.5469,0.016656,22.07,162.6,0.671906
0.012813,22.07,84.97,0.484397,0.014096,22.21,139.82,0.421894,0.012813,22.07,162.6,0.87504
0.011532,22.07,84.87,0.687531,0.016658,22.21,139.02,0.453146,0.014094,22.07,162.3,0.625029
0.014095,22.07,84.75,0.562526,0.014096,22.21,138.25,0.531274,0.012813,22.07,161.83,0.65628
0.012813,22.13,84.63,0.625029,0.015377,22.23,137.52,0.421894,0.016656,22.05,161.38,1.015671
0.014095,22.13,84.5,0.671906,0.014096,22.23,136.77,0.484397,0.015375,22.05,160.93,0.703157
0.014095,22.13,84.05,0.687531,0.016658,22.23,136.12,0.5469,0.014094,22.05,160.5,0.593777
0.014095,22.13,83.75,0.65628,0.014096,22.23,135.52,0.343766,0.015375,22.05,160.03,0.703157
0.011532,22.09,83.43,0.671906,0.016658,22.25,134.93,0.390643,0.014094,22.09,159.6,0.625029
0.012813,22.09,83.17,0.703157,0.016658,22.25,134.35,0.32814,0.015375,22.09,159.12,0.609403
0.011532,22.09,82.92,0.718783,0.014096,22.25,133.7,0.343766,0.014094,22.09,158.72,0.734409
0.012813,22.09,82.7,0.687531,0.015377,22.25,133.3,,0.014094,22.09,158.37,0.687531
0.011532,22.11,82.62,0.687531,0.014096,22.21,132.88,,0.014094,22.13,158.0,0.687531
0.014095,22.11,82.75,0.625029,0.015377,22.21,132.4,,0.014094,22.13,157.67,0.687531
0.014095,22.11,82.72,0.640654,0.014096,22.21,131.98,,0.015375,22.13,157.13,0.687531
0.012813,22.11,82.63,0.65628,0.015377,22.21,131.55,,0.015375,22.13,156.62,0.812537
0.015376,22.11,82.43,0.718783,0.016658,22.23,131.12,,0.014094,22.11,156.15,0.593777
0.012813,22.11,82.22,0.718783,0.015377,22.23,130.67,,0.015375,22.11,155.72,0.718783
0.012813,22.11,81.98,0.703157,0.014096,22.23,130.23,,0.014094,22.11,155.28,0.640654
0.012813,22.11,81.83,0.734409,0.015377,22.23,129.75,,0.012813,22.11,154.83,0.703157
0.014095,22.11,81.72,0.625029,0.016658,22.21,129.23,,0.014094,22.11,154.35,0.687531
0.012813,22.11,81.57,0.671906,0.014096,22.21,128.8,,0.015375,22.11,153.85,0.703157
0.012813,22.11,81.3,0.625029,0.015377,22.21,128.35,,0.014094,22.11,152.82,0.718783
0.011532,22.11,81.15,0.671906,0.014096,22.21,127.93,,0.014094,22.11,151.93,0.76566
0.014095,22.11,80.97,0.65628,0.015377,22.21,127.52,,0.014094,22.13,151.1,0.750034
0.011532,22.11,80.93,0.703157,0.014096,22.21,127.07,,0.015375,22.13,150.25,0.781286
0.014095,22.11,80.68,0.671906,0.014096,22.21,126.33,,0.014094,22.13,149.33,0.828163
0.012813,22.11,80.47,0.750034,0.014096,22.21,125.65,,0.015375,22.13,148.5,0.65628
0.014095,22.11,80.32,0.76566,0.015377,22.25,125.0,,0.014094,22.13,147.68,0.734409
0.012813,22.11,80.17,0.703157,0.014096,22.25,124.33,,0.015375,22.13,147.08,0.671906
0.012813,22.11,80.25,0.750034,0.015377,22.25,123.67,,0.016656,22.13,146.45,0.65628
0.012813,22.11,80.3,0.703157,0.014096,22.25,123.02,,0.015375,22.13,145.88,0.625029
